loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies
10800, 60 months,16.99,268.35,D,D1,10+ years,MORTGAGE,40300.0,Verified,Feb-2017,Charged Off,debt_consolidation,31.75,Oct-2005,12.0,1.0,9046,56.9,32.0,w,Joint App,0.0,1.0
6025, 36 months,13.33,203.97,C,C3,10+ years,RENT,65000.0,Source Verified,Jul-2015,Fully Paid,debt_consolidation,11.67,Mar-2004,8.0,1.0,5934,44.3,14.0,w,Individual,0.0,1.0
17125, 60 months,17.57,430.87,D,D4,10+ years,MORTGAGE,70000.0,Verified,Aug-2015,Fully Paid,home_improvement,21.5,Aug-1996,17.0,1.0,9997,29.0,36.0,w,Individual,3.0,1.0
8000, 36 months,13.68,272.18,C,C1,10+ years,RENT,65000.0,Not Verified,Aug-2013,Fully Paid,credit_card,17.32,Nov-2002,6.0,0.0,10193,68.0,24.0,f,Individual,0.0,0.0
12000, 36 months,9.76,385.86,B,B3,2 years,RENT,112000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,8.44,Oct-1995,12.0,1.0,6634,34.4,30.0,w,Individual,2.0,1.0
35000, 60 months,12.99,796.18,C,C2,1 year,MORTGAGE,135000.0,Verified,Nov-2014,Fully Paid,debt_consolidation,18.66,Nov-2002,13.0,0.0,21823,36.4,19.0,w,Individual,3.0,0.0
5000, 36 months,9.16,159.38,B,B2,,OWN,48000.0,Not Verified,Apr-2016,Charged Off,home_improvement,18.38,May-1989,4.0,0.0,10851,79.8,9.0,w,Individual,0.0,0.0
3000, 36 months,12.61,100.52,C,C1,10+ years,MORTGAGE,55320.0,Verified,Apr-2018,Fully Paid,debt_consolidation,16.51,Nov-1998,7.0,0.0,7783,55.6,13.0,w,Individual,1.0,0.0
20625, 60 months,17.86,522.17,D,D5,4 years,MORTGAGE,54000.0,Source Verified,Apr-2015,Charged Off,debt_consolidation,28.96,Aug-2003,17.0,0.0,8361,51.6,22.0,w,Individual,1.0,0.0
2000, 36 months,11.44,65.9,B,B4,,RENT,25932.0,Not Verified,Apr-2017,Fully Paid,medical,31.63,Sep-1990,15.0,1.0,8570,30.5,26.0,w,Individual,0.0,1.0
4800, 36 months,9.99,154.86,B,B3,10+ years,MORTGAGE,90000.0,Not Verified,May-2015,Fully Paid,debt_consolidation,11.11,Sep-1997,10.0,0.0,6439,96.1,17.0,w,Individual,1.0,0.0
15000, 60 months,17.14,373.92,D,D4,9 years,MORTGAGE,78000.0,Source Verified,Jan-2015,Charged Off,debt_consolidation,13.97,Apr-2005,10.0,0.0,15801,66.1,19.0,w,Individual,1.0,0.0
17000, 36 months,10.99,556.48,B,B3,10+ years,MORTGAGE,68000.0,Not Verified,Sep-2014,Fully Paid,debt_consolidation,27.3,Aug-1998,19.0,0.0,17519,31.3,30.0,w,Individual,1.0,0.0
12500, 60 months,18.25,319.13,E,E1,10+ years,RENT,42000.0,Source Verified,Sep-2015,Fully Paid,debt_consolidation,29.54,Jul-1999,10.0,0.0,15633,82.3,32.0,w,Individual,0.0,0.0
8000, 36 months,12.74,268.56,C,C1,6 years,MORTGAGE,85000.0,Verified,Dec-2016,Charged Off,credit_card,20.02,Nov-2001,9.0,0.0,19160,68.9,16.0,w,Individual,2.0,0.0
9600, 36 months,11.44,316.3,B,B4,10+ years,OWN,70000.0,Source Verified,Jan-2017,Charged Off,credit_card,15.02,Jul-2002,13.0,2.0,6670,24.6,25.0,f,Individual,3.0,2.0
25325, 36 months,11.99,841.04,B,B5,< 1 year,MORTGAGE,48000.0,Verified,Oct-2017,Charged Off,debt_consolidation,79.09,May-2007,19.0,0.0,42048,56.1,54.0,w,Joint App,8.0,0.0
11000, 36 months,11.53,362.9,B,B5,2 years,RENT,48000.0,Source Verified,Feb-2015,Fully Paid,other,33.2,Mar-2001,12.0,0.0,6655,48.2,27.0,f,Individual,0.0,0.0
2000, 36 months,14.09,68.45,B,B5,< 1 year,RENT,20000.0,Source Verified,Sep-2012,Fully Paid,debt_consolidation,27.84,Feb-2007,13.0,0.0,1813,37.0,24.0,f,Individual,0.0,0.0
3000, 36 months,6.24,91.6,A,A2,10+ years,MORTGAGE,120000.0,Not Verified,Aug-2015,Fully Paid,car,0.45,Jun-1996,6.0,0.0,794,1.7,15.0,w,Individual,5.0,0.0
27500, 60 months,23.33,780.47,F,F5,10+ years,MORTGAGE,110000.0,Verified,Feb-2012,Fully Paid,debt_consolidation,13.67,Mar-1998,11.0,0.0,17765,77.2,30.0,f,Individual,,0.0
10000, 36 months,12.29,333.53,C,C1,6 years,MORTGAGE,50000.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,14.8,Jun-1987,14.0,2.0,2112,31.1,25.0,f,Individual,0.0,0.0
2850, 36 months,15.59,99.63,C,C5,2 years,MORTGAGE,48000.0,Source Verified,Jul-2016,Charged Off,debt_consolidation,18.2,Feb-2002,8.0,0.0,6763,91.4,17.0,w,Individual,3.0,0.0
8000, 36 months,9.99,258.1,B,B3,7 years,MORTGAGE,40200.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,21.07,Oct-2001,5.0,0.0,0,0.0,23.0,w,Individual,1.0,0.0
10900, 60 months,17.57,274.25,D,D4,10+ years,MORTGAGE,62000.0,Not Verified,Oct-2015,Charged Off,credit_card,31.71,Feb-2004,10.0,0.0,31782,94.3,16.0,w,Individual,2.0,0.0
5000, 36 months,11.47,164.81,B,B5,,RENT,22000.0,Verified,Jun-2016,Fully Paid,debt_consolidation,12.11,Dec-2006,5.0,0.0,5930,44.6,6.0,w,Individual,0.0,0.0
11300, 36 months,15.31,393.44,C,C5,10+ years,OWN,56000.0,Source Verified,Mar-2016,Fully Paid,debt_consolidation,17.96,Jan-1999,6.0,0.0,6184,90.9,14.0,w,Individual,1.0,0.0
11050, 36 months,13.98,377.56,C,C1,10+ years,MORTGAGE,59800.0,Verified,Dec-2013,Fully Paid,car,32.27,Oct-2001,14.0,0.0,24902,70.5,32.0,f,Individual,1.0,0.0
20000, 36 months,9.17,637.58,B,B2,10+ years,MORTGAGE,142000.0,Not Verified,Jan-2016,Fully Paid,debt_consolidation,8.12,Nov-1997,23.0,0.0,17649,30.1,48.0,w,Individual,2.0,0.0
4500, 36 months,17.99,162.67,D,D2,4 years,MORTGAGE,70000.0,Verified,Dec-2016,Fully Paid,debt_consolidation,16.54,Jan-2009,11.0,0.0,13401,70.5,18.0,f,Individual,0.0,0.0
24875, 60 months,22.45,693.4,E,E5,10+ years,MORTGAGE,100000.0,Source Verified,Mar-2016,Fully Paid,debt_consolidation,27.89,Nov-2004,12.0,0.0,26415,66.9,33.0,w,Individual,5.0,0.0
4200, 36 months,16.99,149.73,D,D3,< 1 year,RENT,36000.0,Not Verified,Sep-2014,Fully Paid,moving,26.6,Oct-1999,16.0,0.0,7235,74.6,21.0,f,Individual,0.0,0.0
5000, 36 months,12.99,168.45,C,C2,6 years,RENT,45000.0,Source Verified,Feb-2016,Fully Paid,debt_consolidation,24.53,Oct-2007,6.0,0.0,6072,90.6,8.0,w,Individual,0.0,0.0
15000, 36 months,9.17,478.19,B,B2,6 years,RENT,48000.0,Source Verified,Mar-2015,Fully Paid,debt_consolidation,12.8,May-2001,6.0,0.0,18751,73.5,11.0,f,Individual,0.0,0.0
24000, 36 months,7.97,751.75,A,A5,10+ years,RENT,82687.0,Source Verified,Aug-2017,Charged Off,house,24.28,Jul-2008,7.0,0.0,19254,50.8,9.0,w,Individual,0.0,0.0
7200, 36 months,13.99,246.05,C,C4,< 1 year,RENT,65000.0,Not Verified,May-2015,Fully Paid,debt_consolidation,10.95,May-2004,8.0,1.0,5107,57.4,11.0,f,Individual,0.0,1.0
10000, 60 months,21.49,273.3,D,D5,5 years,MORTGAGE,75000.0,Source Verified,Sep-2016,Fully Paid,home_improvement,31.31,Mar-2002,17.0,0.0,12209,15.3,66.0,f,Individual,5.0,0.0
3000, 36 months,16.02,105.51,C,C5,< 1 year,RENT,45000.0,Source Verified,Jan-2018,Fully Paid,house,8.16,May-1997,6.0,0.0,1863,16.8,17.0,f,Individual,0.0,0.0
4000, 36 months,12.88,134.55,C,C2,,OWN,55000.0,Verified,Jan-2016,Fully Paid,home_improvement,10.69,Jun-2002,9.0,1.0,2470,23.0,28.0,w,Individual,1.0,1.0
22000, 36 months,9.99,709.78,B,B3,6 years,MORTGAGE,83000.0,Not Verified,Nov-2015,Fully Paid,debt_consolidation,31.73,Mar-1987,16.0,0.0,18922,53.6,27.0,w,Individual,2.0,0.0
28000, 60 months,13.33,641.83,C,C3,10+ years,MORTGAGE,150000.0,Not Verified,Oct-2015,Fully Paid,credit_card,4.0,Mar-1998,10.0,0.0,16275,31.8,15.0,w,Individual,0.0,0.0
35000, 36 months,13.67,1190.62,C,C4,10+ years,MORTGAGE,86000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,27.63,Oct-2002,11.0,0.0,31222,80.9,21.0,w,Individual,2.0,0.0
12000, 36 months,6.89,369.93,A,A3,,MORTGAGE,61000.0,Verified,Oct-2015,Fully Paid,debt_consolidation,16.82,Oct-2004,5.0,0.0,9649,58.1,12.0,w,Individual,3.0,0.0
20000, 36 months,10.49,649.96,B,B3,10+ years,OWN,65000.0,Not Verified,Nov-2014,Fully Paid,debt_consolidation,17.1,Jul-1978,8.0,1.0,21164,51.5,18.0,w,Individual,1.0,0.0
12000, 60 months,21.99,331.36,E,E4,1 year,MORTGAGE,70000.0,Verified,Mar-2014,Fully Paid,small_business,7.23,Mar-1989,7.0,0.0,1112,5.0,20.0,w,Individual,1.0,0.0
20000, 36 months,9.99,645.25,B,B3,10+ years,MORTGAGE,50000.0,Source Verified,Oct-2015,Fully Paid,home_improvement,9.91,Aug-2003,7.0,1.0,2734,12.3,16.0,w,Individual,2.0,1.0
3500, 36 months,13.99,119.61,C,C4,10+ years,OWN,37000.0,Verified,Apr-2015,Fully Paid,debt_consolidation,24.94,Aug-1990,11.0,0.0,35980,83.0,21.0,w,Individual,3.0,0.0
18000, 36 months,7.9,563.23,A,A4,,MORTGAGE,70000.0,Verified,Feb-2014,Fully Paid,debt_consolidation,8.93,Jan-1994,12.0,0.0,19094,60.2,28.0,f,Individual,1.0,0.0
2000, 36 months,24.85,79.37,E,E3,3 years,RENT,36000.0,Verified,Jun-2017,Charged Off,vacation,33.37,Nov-2010,10.0,0.0,173,2.7,14.0,f,Individual,0.0,0.0
12000, 60 months,19.53,314.8,D,D5,2 years,RENT,40000.0,Not Verified,Feb-2016,Fully Paid,credit_card,38.97,Aug-2007,23.0,0.0,24293,60.6,42.0,w,Individual,0.0,0.0
6000, 36 months,7.91,187.77,A,A5,10+ years,RENT,60000.0,Source Verified,Jan-2016,Fully Paid,debt_consolidation,9.4,Jan-1988,4.0,0.0,15329,55.3,15.0,w,Individual,3.0,0.0
16000, 36 months,9.99,516.2,B,B3,10+ years,MORTGAGE,52000.0,Not Verified,Aug-2015,Fully Paid,credit_card,13.52,Jul-1981,18.0,0.0,17928,22.3,38.0,f,Individual,3.0,0.0
15000, 36 months,9.93,483.52,B,B2,10+ years,MORTGAGE,110000.0,Source Verified,Jun-2017,Fully Paid,debt_consolidation,15.3,Mar-1989,4.0,0.0,36840,94.5,8.0,f,Individual,3.0,0.0
12000, 36 months,12.12,399.26,B,B3,10+ years,MORTGAGE,60000.0,Not Verified,Jul-2013,Fully Paid,home_improvement,9.28,Jun-1990,5.0,0.0,13531,73.9,28.0,f,Individual,5.0,0.0
12000, 36 months,11.55,396.0,B,B3,10+ years,MORTGAGE,78000.0,Not Verified,Sep-2013,Fully Paid,credit_card,29.58,Nov-1994,10.0,0.0,6743,61.9,42.0,f,Individual,3.0,0.0
9250, 36 months,16.59,327.91,D,D1,10+ years,MORTGAGE,60000.0,Source Verified,Mar-2014,Fully Paid,debt_consolidation,17.1,Dec-1998,8.0,0.0,3221,65.7,27.0,f,Individual,0.0,0.0
14975, 60 months,15.31,358.7,C,C4,3 years,MORTGAGE,41000.0,Verified,Mar-2014,Charged Off,debt_consolidation,28.28,Sep-1991,8.0,1.0,2339,32.0,29.0,f,Individual,2.0,1.0
28775, 36 months,12.29,959.74,C,C1,8 years,MORTGAGE,64000.0,Verified,Apr-2015,Fully Paid,credit_card,37.5,Sep-1994,11.0,0.0,41279,47.0,19.0,w,Individual,6.0,0.0
13000, 60 months,15.99,316.07,C,C5,5 years,RENT,70000.0,Not Verified,Nov-2016,Charged Off,credit_card,18.4,May-2008,16.0,0.0,21951,55.2,41.0,w,Individual,0.0,0.0
10000, 36 months,14.65,344.95,C,C5,2 years,RENT,57200.0,Verified,Apr-2015,Charged Off,debt_consolidation,2.94,Sep-1998,6.0,1.0,3272,27.5,9.0,w,Individual,0.0,0.0
23350, 36 months,18.99,855.81,D,D4,10+ years,RENT,69000.0,Source Verified,May-2016,Charged Off,credit_card,16.33,Apr-1996,15.0,1.0,18734,66.4,27.0,f,Individual,2.0,0.0
9975, 36 months,14.65,344.08,C,C5,4 years,MORTGAGE,25000.0,Not Verified,Mar-2015,Charged Off,debt_consolidation,16.42,Apr-2002,12.0,0.0,10446,79.7,32.0,w,Individual,1.0,0.0
18000, 36 months,12.42,601.48,B,B4,1 year,RENT,50000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,23.45,Sep-2000,11.0,0.0,18741,73.2,19.0,f,Individual,,0.0
5000, 36 months,22.15,191.35,E,E5,1 year,RENT,78000.0,Source Verified,Jul-2014,Fully Paid,medical,28.09,Jun-2003,10.0,0.0,31032,88.9,17.0,f,Individual,0.0,0.0
20000, 60 months,14.65,472.14,C,C5,4 years,OWN,85000.0,Source Verified,Mar-2015,Fully Paid,credit_card,12.51,Aug-1985,9.0,0.0,16532,74.1,15.0,f,Individual,0.0,0.0
7000, 36 months,12.99,235.83,C,C2,,RENT,42000.0,Verified,Feb-2016,Fully Paid,debt_consolidation,19.09,Dec-2002,6.0,0.0,12817,91.0,15.0,w,Individual,0.0,0.0
4000, 36 months,5.99,121.67,A,A2,6 years,MORTGAGE,58075.0,Not Verified,Jun-2011,Fully Paid,major_purchase,12.75,Sep-2004,5.0,0.0,3379,13.4,12.0,f,Individual,,0.0
19000, 36 months,12.49,635.53,B,B5,10+ years,MORTGAGE,95000.0,Verified,Oct-2014,Fully Paid,debt_consolidation,15.59,May-2000,13.0,0.0,17914,67.9,32.0,f,Individual,1.0,0.0
15000, 36 months,11.53,494.86,B,B5,10+ years,MORTGAGE,90000.0,Verified,Jul-2015,Fully Paid,debt_consolidation,22.01,Apr-2004,13.0,0.0,18095,77.7,36.0,f,Individual,3.0,0.0
16000, 36 months,9.16,509.99,B,B2,3 years,OWN,75000.0,Not Verified,Mar-2016,Charged Off,debt_consolidation,29.34,Jul-1991,11.0,0.0,16340,50.0,19.0,w,Individual,0.0,0.0
12600, 36 months,11.49,415.44,B,B5,10+ years,MORTGAGE,55000.0,Not Verified,Jul-2016,Fully Paid,debt_consolidation,20.46,May-1998,13.0,1.0,10855,48.9,30.0,f,Individual,7.0,1.0
15000, 36 months,9.44,480.08,B,B1,10+ years,OWN,80000.0,Not Verified,Oct-2017,Fully Paid,debt_consolidation,28.07,Jun-2006,24.0,0.0,15130,22.9,84.0,w,Individual,6.0,0.0
8400, 36 months,13.99,287.06,C,C4,10+ years,RENT,45000.0,Source Verified,Aug-2015,Charged Off,credit_card,8.77,Dec-1999,11.0,2.0,9966,62.3,25.0,w,Individual,0.0,2.0
20000, 60 months,18.2,510.05,E,E1,10+ years,RENT,60000.0,Verified,Nov-2015,Charged Off,credit_card,24.18,Dec-2002,11.0,0.0,30507,66.2,53.0,w,Individual,0.0,0.0
28000, 36 months,5.32,843.22,A,A1,5 years,MORTGAGE,157000.0,Not Verified,Mar-2016,Fully Paid,credit_card,9.77,Dec-1986,12.0,0.0,33537,74.0,24.0,w,Individual,3.0,0.0
5000, 36 months,13.98,170.84,C,C3,6 years,RENT,50000.0,Not Verified,Jul-2014,Fully Paid,debt_consolidation,21.12,Aug-2008,6.0,0.0,11403,83.2,7.0,w,Individual,0.0,0.0
15000, 36 months,13.06,505.85,C,C2,1 year,RENT,48000.0,Not Verified,Feb-2011,Fully Paid,credit_card,20.85,Apr-2006,9.0,0.0,18476,64.8,13.0,f,Individual,,0.0
4900, 36 months,8.39,154.44,B,B1,< 1 year,RENT,55000.0,Source Verified,Apr-2016,Fully Paid,debt_consolidation,14.03,Aug-2008,20.0,0.0,3621,9.2,22.0,w,Individual,0.0,0.0
25000, 60 months,14.31,585.74,C,C4,,MORTGAGE,55500.0,Verified,Jan-2015,Fully Paid,debt_consolidation,29.41,Sep-1989,13.0,0.0,25931,56.7,31.0,f,Individual,6.0,0.0
7000, 36 months,15.8,245.41,C,C3,5 years,MORTGAGE,120000.0,Not Verified,Aug-2012,Fully Paid,vacation,11.33,Oct-2001,13.0,0.0,29153,83.8,28.0,f,Individual,0.0,0.0
10000, 60 months,17.88,253.29,E,E5,4 years,OWN,109000.0,Source Verified,Mar-2011,Fully Paid,home_improvement,11.2,Aug-1994,9.0,0.0,1341,24.4,17.0,f,Individual,,0.0
12000, 60 months,14.3,281.09,C,C1,9 years,MORTGAGE,75000.0,Verified,Nov-2013,Fully Paid,credit_card,9.46,Nov-1996,5.0,0.0,5896,93.6,8.0,f,Individual,2.0,0.0
35000, 36 months,9.99,1129.19,B,B3,10+ years,OWN,150000.0,Source Verified,Jul-2015,Fully Paid,credit_card,20.51,Dec-1987,8.0,0.0,140762,64.6,12.0,w,Individual,2.0,0.0
24000, 36 months,6.89,739.85,A,A3,10+ years,MORTGAGE,100000.0,Verified,Oct-2015,Fully Paid,debt_consolidation,13.91,Apr-2004,10.0,0.0,12229,42.5,20.0,f,Individual,5.0,0.0
15000, 36 months,14.47,516.1,C,C2,10+ years,OWN,60000.0,Verified,Oct-2018,Fully Paid,debt_consolidation,21.08,Dec-1998,14.0,0.0,14881,55.5,38.0,w,Individual,10.0,0.0
15000, 36 months,14.46,516.03,C,C4,,MORTGAGE,110000.0,Verified,Jun-2016,Fully Paid,debt_consolidation,14.75,Jan-1994,10.0,0.0,15242,70.0,29.0,w,Individual,5.0,0.0
9000, 36 months,16.55,318.87,D,D2,10+ years,MORTGAGE,52000.0,Not Verified,Nov-2015,Fully Paid,major_purchase,25.94,Dec-2000,8.0,0.0,6718,65.9,17.0,w,Individual,1.0,0.0
17000, 60 months,16.29,416.04,C,C4,10+ years,OWN,85000.0,Verified,Dec-2012,Fully Paid,debt_consolidation,20.61,Nov-1994,20.0,0.0,27115,67.6,32.0,f,Individual,0.0,0.0
11625, 36 months,10.16,375.98,B,B1,10+ years,MORTGAGE,102000.0,Not Verified,Jun-2013,Fully Paid,credit_card,13.71,Sep-1993,10.0,0.0,24541,61.4,24.0,f,Individual,3.0,0.0
30000, 36 months,6.89,924.81,A,A3,8 years,MORTGAGE,72000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,23.58,Nov-1989,12.0,0.0,31239,33.5,33.0,w,Individual,5.0,0.0
7000, 36 months,15.61,244.76,D,D1,< 1 year,RENT,28800.0,Verified,Oct-2015,Fully Paid,small_business,38.17,Apr-2003,12.0,0.0,18314,72.7,18.0,f,Individual,0.0,0.0
13650, 36 months,17.57,490.55,D,D4,6 years,MORTGAGE,55000.0,Verified,Jul-2015,Charged Off,debt_consolidation,33.71,Mar-1996,10.0,1.0,12760,80.0,19.0,f,Individual,2.0,1.0
10000, 36 months,10.99,327.34,B,B3,4 years,MORTGAGE,35000.0,Not Verified,Jul-2014,Fully Paid,major_purchase,10.01,Jul-1995,13.0,0.0,4523,34.5,28.0,w,Individual,4.0,0.0
35000, 36 months,12.74,1174.91,C,C1,1 year,RENT,78000.0,Verified,Nov-2016,Fully Paid,debt_consolidation,6.73,Oct-2000,6.0,0.0,1325,16.8,21.0,w,Joint App,0.0,0.0
8000, 36 months,6.92,246.73,A,A4,3 years,OWN,50000.0,Not Verified,Mar-2015,Fully Paid,debt_consolidation,28.71,Dec-1993,9.0,0.0,8067,22.2,21.0,w,Individual,0.0,0.0
10000, 36 months,7.97,313.23,A,A5,3 years,RENT,50000.0,Not Verified,Sep-2017,Fully Paid,debt_consolidation,10.44,Oct-2003,13.0,0.0,5518,30.5,37.0,w,Individual,6.0,0.0
6000, 36 months,8.67,189.88,B,B1,10+ years,MORTGAGE,42000.0,Not Verified,Jan-2015,Fully Paid,credit_card,20.31,Aug-2002,7.0,0.0,5446,44.3,14.0,f,Individual,1.0,0.0
4900, 36 months,6.39,149.94,A,A2,8 years,OWN,34000.0,Not Verified,Mar-2015,Fully Paid,credit_card,4.02,Dec-1997,13.0,0.0,5579,25.8,31.0,f,Individual,0.0,0.0
21000, 36 months,16.49,743.39,D,D3,2 years,RENT,112000.0,Verified,Sep-2011,Fully Paid,other,17.09,Oct-2000,10.0,0.0,14769,76.9,24.0,f,Individual,,0.0
7000, 36 months,10.28,226.8,C,C1,2 years,RENT,55400.0,Not Verified,Oct-2007,Fully Paid,debt_consolidation,10.05,Aug-2002,15.0,0.0,8047,33.8,15.0,f,Individual,,
12800, 36 months,8.18,402.17,B,B1,10+ years,MORTGAGE,125000.0,Not Verified,Nov-2015,Fully Paid,other,17.44,Apr-1999,17.0,0.0,53435,73.2,27.0,w,Individual,2.0,0.0
1000, 36 months,15.99,35.16,C,C5,8 years,RENT,32000.0,Source Verified,Nov-2016,Fully Paid,other,17.74,May-2011,1.0,0.0,0,,4.0,w,Individual,0.0,0.0
7000, 36 months,17.76,252.23,D,D1,8 years,MORTGAGE,66000.0,Source Verified,Oct-2013,Fully Paid,debt_consolidation,33.13,Sep-1998,10.0,0.0,16594,51.1,27.0,f,Individual,7.0,0.0
20400, 60 months,19.19,531.33,E,E3,9 years,MORTGAGE,58000.0,Verified,Jul-2015,Charged Off,debt_consolidation,34.95,Aug-2000,19.0,0.0,16654,53.7,42.0,f,Individual,1.0,0.0
11000, 36 months,5.32,331.27,A,A1,3 years,RENT,121000.0,Not Verified,Nov-2015,Fully Paid,credit_card,5.5,Jul-2001,4.0,0.0,95,0.6,13.0,f,Individual,0.0,0.0
10000, 36 months,5.32,301.15,A,A1,4 years,MORTGAGE,120000.0,Not Verified,Feb-2016,Fully Paid,debt_consolidation,13.59,May-2003,9.0,0.0,9672,27.2,32.0,w,Individual,1.0,0.0
24175, 36 months,14.46,831.66,C,C4,8 years,MORTGAGE,50000.0,Not Verified,Mar-2016,Fully Paid,debt_consolidation,23.28,Aug-1999,16.0,0.0,46200,35.2,35.0,w,Individual,4.0,0.0
9000, 36 months,21.18,339.91,E,E3,3 years,MORTGAGE,87000.0,Source Verified,Apr-2014,Fully Paid,other,7.79,Nov-1992,7.0,1.0,5347,51.9,20.0,f,Individual,3.0,0.0
20000, 60 months,20.75,538.26,E,E2,7 years,OWN,73000.0,Source Verified,Feb-2016,Fully Paid,home_improvement,25.4,Apr-1997,11.0,0.0,3114,16.7,23.0,w,Individual,0.0,0.0
8725, 36 months,18.24,316.49,D,D5,2 years,RENT,35000.0,Source Verified,Oct-2014,Fully Paid,credit_card,20.51,Jul-2011,8.0,0.0,3762,54.5,9.0,f,Individual,0.0,0.0
8000, 36 months,8.39,252.14,B,B1,9 years,RENT,75000.0,Source Verified,Apr-2016,Fully Paid,major_purchase,12.21,Nov-1999,3.0,0.0,783,31.3,16.0,w,Individual,0.0,0.0
22000, 60 months,13.66,508.04,C,C3,1 year,RENT,70000.0,Not Verified,Jan-2015,Charged Off,credit_card,38.54,Oct-2000,11.0,1.0,6889,17.3,17.0,w,Individual,0.0,0.0
8000, 36 months,10.99,261.88,B,B4,10+ years,MORTGAGE,50000.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,24.58,Sep-1985,10.0,0.0,37777,72.1,16.0,f,Individual,0.0,0.0
20000, 60 months,16.99,496.95,D,D1,10+ years,MORTGAGE,56000.0,Source Verified,Apr-2017,Fully Paid,debt_consolidation,11.02,Jul-1996,9.0,0.0,13252,36.5,22.0,w,Individual,2.0,0.0
20000, 36 months,7.89,625.72,A,A5,4 years,MORTGAGE,90000.0,Source Verified,Feb-2015,Fully Paid,credit_card,20.48,May-2003,10.0,0.0,13585,86.0,21.0,w,Individual,4.0,0.0
30000, 36 months,16.55,1062.88,D,D2,9 years,MORTGAGE,135000.0,Source Verified,Mar-2015,Fully Paid,debt_consolidation,6.45,Feb-2000,9.0,0.0,22621,77.2,27.0,f,Individual,3.0,0.0
18000, 60 months,19.72,474.09,D,D5,10+ years,MORTGAGE,49000.0,Verified,Oct-2012,Charged Off,major_purchase,28.85,Dec-1987,12.0,0.0,15738,78.3,38.0,f,Individual,3.0,0.0
3000, 36 months,8.9,95.26,A,A5,10+ years,MORTGAGE,60000.0,Not Verified,Feb-2014,Fully Paid,debt_consolidation,2.2,Nov-1991,7.0,0.0,2735,16.2,8.0,f,Individual,0.0,0.0
5500, 36 months,16.99,196.07,D,D3,9 years,RENT,29000.0,Verified,Sep-2015,Fully Paid,other,19.91,Mar-2003,6.0,0.0,6061,55.1,34.0,f,Individual,0.0,0.0
5025, 36 months,16.55,178.04,D,D2,10+ years,MORTGAGE,39987.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,30.97,Nov-1999,17.0,0.0,19161,32.4,48.0,w,Individual,1.0,0.0
25000, 36 months,14.46,860.04,C,C4,4 years,RENT,65000.0,Verified,Mar-2016,Fully Paid,debt_consolidation,26.14,Feb-2003,32.0,0.0,29316,64.2,76.0,w,Individual,0.0,0.0
11500, 36 months,8.08,360.8,A,A5,10+ years,RENT,40000.0,Source Verified,May-2018,Charged Off,other,16.62,Aug-2004,13.0,0.0,2497,7.7,18.0,w,Individual,0.0,0.0
7000, 36 months,12.12,232.91,B,B3,5 years,RENT,66000.0,Source Verified,Mar-2013,Fully Paid,credit_card,17.16,Nov-2004,13.0,0.0,5091,62.9,20.0,f,Individual,0.0,0.0
10925, 60 months,15.99,265.62,C,C5,2 years,RENT,37200.0,Not Verified,Apr-2017,Fully Paid,debt_consolidation,13.9,Nov-2001,10.0,2.0,2055,24.5,17.0,w,Individual,0.0,1.0
12000, 36 months,9.17,382.55,B,B2,4 years,OWN,80000.0,Source Verified,May-2015,Fully Paid,credit_card,11.58,Nov-2001,15.0,0.0,13300,57.3,24.0,w,Individual,0.0,0.0
12000, 36 months,10.42,389.58,B,B3,10+ years,MORTGAGE,85000.0,Source Verified,Jan-2018,Fully Paid,debt_consolidation,18.92,Jun-1991,7.0,0.0,15350,70.1,21.0,f,Joint App,2.0,0.0
30000, 36 months,9.99,967.88,B,B3,7 years,MORTGAGE,70000.0,Source Verified,Nov-2015,Fully Paid,home_improvement,9.38,Jul-2004,17.0,0.0,571,2.6,40.0,w,Individual,3.0,0.0
9000, 36 months,16.02,316.51,C,C5,4 years,MORTGAGE,77520.0,Verified,Jul-2017,Charged Off,debt_consolidation,27.74,Nov-1999,11.0,0.0,4137,26.7,14.0,w,Individual,3.0,0.0
10000, 36 months,14.08,342.17,C,C3,4 years,RENT,47500.0,Source Verified,Jun-2017,Fully Paid,credit_card,7.05,Apr-2014,5.0,0.0,6613,75.1,7.0,w,Individual,0.0,0.0
30000, 36 months,11.49,989.14,B,B5,10+ years,RENT,197000.0,Verified,Jan-2017,Fully Paid,debt_consolidation,15.39,Sep-2000,6.0,0.0,27196,86.1,13.0,w,Individual,0.0,0.0
8400, 36 months,11.99,278.97,B,B3,10+ years,RENT,55000.0,Source Verified,Feb-2014,Fully Paid,debt_consolidation,27.97,Jun-2003,7.0,0.0,4073,47.4,11.0,f,Individual,0.0,0.0
