loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies
15000, 36 months,7.02,463.3,A,A2,10+ years,MORTGAGE,90000.0,Not Verified,Dec-2018,Fully Paid,car,12.13,Mar-1997,8,0,7713,14.6,22,w,Individual,2,0
13000, 36 months,10.72,423.89,B,B2,9 years,OWN,50000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,9.36,Feb-2005,4,0,7580,40.1,16,w,Individual,0,0
35000, 36 months,8.19,1099.85,A,A4,10+ years,RENT,51000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,8.54,Jun-2001,5,0,17045,34.6,13,w,Individual,0,0
5200, 36 months,16.91,185.17,C,C5,5 years,OWN,72575.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,21.27,Dec-2008,13,0,26018,41.4,29,w,Individual,0,0
24000, 60 months,12.98,545.83,B,B5,10+ years,OWN,60000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,22.62,Mar-1990,10,0,21262,82.7,12,w,Individual,0,0
28800, 36 months,19.92,1069.14,D,D3,2 years,MORTGAGE,140000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,9.09,Feb-2004,11,0,25701,71.0,21,f,Individual,1,0
5000, 36 months,25.34,199.7,E,E3,8 years,MORTGAGE,225000.0,Not Verified,Dec-2018,Fully Paid,other,16.8,Feb-1995,10,0,98113,96.9,19,f,Individual,4,0
6000, 36 months,8.81,190.27,A,A5,10+ years,RENT,19000.0,Not Verified,Dec-2018,Fully Paid,credit_card,33.86,Dec-2002,10,0,3570,17.9,20,w,Individual,1,0
8000, 36 months,18.94,293.01,D,D2,3 years,RENT,85000.0,Source Verified,Dec-2018,Fully Paid,credit_card,15.35,Sep-2004,17,0,14223,43.8,22,w,Individual,0,0
14600, 36 months,11.8,483.54,B,B4,10+ years,MORTGAGE,91000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,8.81,May-1998,7,0,18987,42.4,18,w,Individual,5,0
11000, 60 months,10.33,235.51,B,B1,4 years,MORTGAGE,65000.0,Not Verified,Dec-2018,Fully Paid,home_improvement,16.03,Feb-1997,11,0,2034,5.9,25,w,Individual,1,0
18000, 36 months,14.47,619.32,C,C2,5 years,RENT,88400.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,13.05,Sep-2004,16,0,20105,42.9,28,w,Individual,2,0
10000, 60 months,17.97,253.78,D,D1,8 years,RENT,55000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,26.07,Jan-2006,27,0,7682,15.5,43,w,Individual,0,0
22000, 36 months,8.81,697.66,A,A5,10+ years,RENT,100000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,11.06,Dec-1996,31,0,21865,18.3,53,w,Individual,2,0
18000, 36 months,10.33,583.61,B,B1,< 1 year,OWN,40000.0,Not Verified,Dec-2018,Fully Paid,small_business,25.98,Jun-2003,15,0,555,1.4,31,w,Individual,2,0
35000, 36 months,13.56,1188.76,C,C1,< 1 year,RENT,80000.0,Verified,Dec-2018,Fully Paid,debt_consolidation,12.92,Mar-1992,8,0,13615,43.4,15,w,Individual,0,0
20500, 36 months,13.56,696.27,C,C1,10+ years,RENT,34000.0,Verified,Dec-2018,Fully Paid,debt_consolidation,23.9,Oct-2000,10,0,19102,91.4,24,w,Individual,0,0
15000, 60 months,11.8,332.16,B,B4,10+ years,RENT,105000.0,Not Verified,Dec-2018,Fully Paid,car,6.83,Jun-2009,17,1,12110,22.6,22,f,Individual,0,1
10000, 36 months,16.14,352.27,C,C4,4 years,MORTGAGE,107500.0,Source Verified,Dec-2018,Fully Paid,home_improvement,11.41,May-2007,9,0,2064,24.3,16,w,Individual,1,0
15000, 36 months,13.56,509.47,C,C1,3 years,RENT,42000.0,Source Verified,Dec-2018,Fully Paid,credit_card,25.97,Jan-2013,13,0,11165,62.0,14,w,Individual,0,0
6000, 36 months,10.33,194.54,B,B1,4 years,RENT,32000.0,Not Verified,Dec-2018,Fully Paid,credit_card,13.47,Oct-2012,8,0,5942,41.0,12,f,Individual,0,0
1500, 36 months,8.81,47.57,A,A5,10+ years,MORTGAGE,100000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,26.16,Sep-2001,19,0,11078,16.7,43,f,Individual,8,0
15000, 60 months,15.02,357.01,C,C3,3 years,MORTGAGE,35000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,23.46,Feb-2004,8,1,6949,39.3,13,f,Individual,1,1
40000, 60 months,17.97,1015.09,D,D1,4 years,MORTGAGE,105200.0,Source Verified,Dec-2018,Fully Paid,credit_card,31.5,Feb-2005,23,0,54056,58.7,61,w,Joint App,3,0
21000, 60 months,12.98,477.6,B,B5,1 year,MORTGAGE,180000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,10.97,Mar-2014,11,0,10911,81.4,20,w,Individual,1,0
5000, 36 months,14.47,172.04,C,C2,10+ years,MORTGAGE,70000.0,Source Verified,Dec-2018,Fully Paid,home_improvement,11.74,Mar-2000,14,0,8640,45.0,44,w,Individual,1,0
12000, 60 months,25.34,354.62,E,E3,10+ years,MORTGAGE,130000.0,Verified,Dec-2018,Fully Paid,debt_consolidation,13.14,Sep-2010,9,0,14402,100.7,13,f,Individual,1,0
15000, 36 months,10.33,486.34,B,B1,1 year,MORTGAGE,65000.0,Source Verified,Dec-2018,Fully Paid,credit_card,27.81,Mar-2007,10,0,9650,67.5,28,f,Individual,3,0
20000, 36 months,16.14,704.53,C,C4,7 years,MORTGAGE,110000.0,Source Verified,Dec-2018,Fully Paid,credit_card,9.25,Oct-2007,20,0,21302,57.7,30,w,Individual,2,0
15300, 36 months,7.56,476.35,A,A3,3 years,MORTGAGE,85000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,20.12,Apr-2006,23,0,35328,34.3,36,w,Individual,1,0
24000, 36 months,23.4,934.05,E,E1,< 1 year,OWN,20000.0,Not Verified,Dec-2018,Fully Paid,credit_card,68.97,Oct-2011,11,0,18438,62.3,14,w,Joint App,0,0
3000, 36 months,11.8,99.36,B,B4,10+ years,MORTGAGE,90000.0,Not Verified,Dec-2018,Fully Paid,vacation,4.55,Apr-1999,8,0,12658,28.9,13,w,Individual,1,0
12000, 36 months,7.56,373.61,A,A3,10+ years,RENT,130000.0,Not Verified,Dec-2018,Fully Paid,home_improvement,17.58,Jul-1993,10,0,25397,65.5,32,w,Individual,2,0
30000, 36 months,7.21,929.2,A,A3,10+ years,MORTGAGE,100000.0,Verified,Dec-2018,Fully Paid,debt_consolidation,22.1,Jul-1996,18,0,46897,28.7,42,w,Individual,5,0
16000, 36 months,16.14,563.62,C,C4,4 years,RENT,40000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,16.74,May-2004,5,0,8724,63.2,10,w,Individual,1,0
2000, 36 months,19.92,74.25,D,D3,8 years,MORTGAGE,118000.0,Verified,Dec-2018,Fully Paid,vacation,25.34,Oct-2001,11,0,6984,72.0,56,f,Joint App,2,0
5500, 36 months,17.97,198.76,D,D1,< 1 year,RENT,25000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,5.04,Jul-2014,3,0,3725,66.5,4,w,Individual,0,0
30000, 36 months,19.92,1113.69,D,D3,7 years,MORTGAGE,89000.0,Not Verified,Dec-2018,Fully Paid,debt_consolidation,16.95,Dec-2001,12,0,35274,50.7,30,f,Individual,1,0
15000, 36 months,19.92,556.85,D,D3,2 years,MORTGAGE,40000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,19.77,Apr-2002,10,0,8466,41.7,22,w,Individual,0,0
16000, 60 months,10.72,345.65,B,B2,10+ years,MORTGAGE,125000.0,Verified,Dec-2018,Fully Paid,other,29.99,Jun-1990,6,0,47500,76.6,17,w,Joint App,2,0
1000, 36 months,18.94,36.63,D,D2,2 years,RENT,80000.0,Verified,Dec-2018,Fully Paid,other,8.57,Jun-2008,10,1,3766,94.2,15,f,Individual,0,1
4750, 36 months,8.19,149.27,A,A4,2 years,MORTGAGE,50000.0,Not Verified,Dec-2018,Fully Paid,small_business,29.69,Apr-2006,14,1,6021,15.1,40,w,Individual,3,1
40000, 60 months,8.19,814.7,A,A4,10+ years,MORTGAGE,135000.0,Verified,Dec-2018,Fully Paid,debt_consolidation,29.32,Jul-1995,12,0,58928,18.5,36,w,Individual,6,0
6000, 36 months,10.72,195.64,B,B2,< 1 year,RENT,60000.0,Not Verified,Dec-2018,Fully Paid,small_business,16.48,Feb-2012,11,0,6023,16.0,16,w,Individual,0,0
14450, 60 months,13.56,332.94,C,C1,10+ years,MORTGAGE,160000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,18.93,Jul-1995,13,1,11339,20.7,25,w,Joint App,1,1
4000, 36 months,12.98,134.74,B,B5,10+ years,MORTGAGE,107000.0,Not Verified,Dec-2018,Fully Paid,credit_card,15.31,Jul-2001,15,0,1750,12.2,43,w,Individual,2,0
25000, 60 months,11.55,550.45,B,B4,< 1 year,RENT,240000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,5.57,Oct-1961,11,0,41083,76.5,16,f,Individual,0,0
24000, 60 months,10.72,518.48,B,B2,10+ years,MORTGAGE,80000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,5.96,Jul-2005,10,0,9206,28.9,39,f,Individual,4,0
8400, 36 months,11.31,276.25,B,B3,6 years,RENT,65000.0,Source Verified,Dec-2018,Fully Paid,major_purchase,15.55,Aug-2005,6,0,17726,90.9,32,w,Individual,0,0
32000, 60 months,15.02,761.62,C,C3,1 year,MORTGAGE,63000.0,Verified,Dec-2018,Fully Paid,debt_consolidation,17.87,Nov-2009,19,0,17809,45.3,28,f,Joint App,6,0
2000, 36 months,12.98,67.37,B,B5,6 years,MORTGAGE,65000.0,Source Verified,Dec-2018,Fully Paid,other,21.25,Jun-2011,9,0,8544,26.3,15,w,Individual,1,0
6000, 36 months,11.8,198.72,B,B4,10+ years,MORTGAGE,82500.0,Not Verified,Nov-2018,Fully Paid,car,11.48,Aug-2003,12,0,10643,32.2,27,f,Individual,3,0
30000, 60 months,13.56,691.23,C,C1,3 years,MORTGAGE,75000.0,Source Verified,Dec-2018,Fully Paid,debt_consolidation,32.67,Jun-2007,27,0,21215,79.2,36,f,Joint App,0,0
5000, 36 months,11.31,164.43,B,B3,10+ years,MORTGAGE,72000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,6.33,May-1999,4,0,2791,42.9,12,f,Individual,0,0
5000, 36 months,26.31,202.28,E,E4,3 years,OWN,140000.0,Source Verified,Nov-2018,Fully Paid,medical,3.3,Dec-1977,3,0,497,27.6,39,w,Individual,3,0
12000, 60 months,17.97,304.53,D,D1,9 years,RENT,100000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,22.76,Aug-2000,10,0,28339,23.1,29,w,Individual,1,0
12000, 60 months,20.89,323.9,D,D4,10+ years,RENT,72000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,16.83,May-2004,6,0,12094,79.0,12,w,Individual,0,0
8700, 36 months,11.8,288.14,B,B4,2 years,MORTGAGE,85000.0,Source Verified,Nov-2018,Fully Paid,other,12.62,Feb-2005,18,0,30784,3.5,39,w,Individual,1,0
6000, 36 months,8.19,188.55,A,A4,10+ years,MORTGAGE,93000.0,Not Verified,Nov-2018,Fully Paid,home_improvement,14.52,Nov-2007,13,1,13548,22.5,24,w,Individual,4,1
11000, 36 months,10.33,356.65,B,B1,10+ years,MORTGAGE,181000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,14.51,Feb-2000,21,0,21633,29.4,49,w,Individual,1,0
15000, 60 months,12.98,341.15,B,B5,10+ years,MORTGAGE,80000.0,Verified,Dec-2018,Fully Paid,home_improvement,17.82,Nov-2004,12,0,58751,77.6,35,w,Individual,3,0
5000, 36 months,16.91,178.04,C,C5,< 1 year,RENT,36000.0,Source Verified,Nov-2018,Fully Paid,other,15.33,Apr-2009,8,0,881,17.6,14,w,Individual,0,0
40000, 36 months,6.46,1225.24,A,A1,5 years,RENT,78000.0,Source Verified,Nov-2018,Fully Paid,house,10.45,Nov-2003,19,0,4410,5.6,31,w,Individual,0,0
8000, 36 months,12.98,269.48,B,B5,10+ years,MORTGAGE,67000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,5.25,Sep-1994,7,0,9536,40.9,17,w,Individual,3,0
2500, 36 months,17.97,90.35,D,D1,10+ years,RENT,35000.0,Not Verified,Nov-2018,Fully Paid,credit_card,13.58,Jan-2008,9,1,351,3.5,33,f,Individual,0,1
15000, 36 months,23.4,583.78,E,E1,10+ years,MORTGAGE,35880.0,Source Verified,Nov-2018,Fully Paid,house,1.34,May-2010,6,0,1634,19.2,11,w,Joint App,1,0
10000, 60 months,14.47,235.13,C,C2,3 years,MORTGAGE,70000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,15.05,Jun-2004,18,0,15729,24.0,32,w,Individual,4,0
20000, 36 months,10.33,648.45,B,B1,10+ years,MORTGAGE,95000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,24.63,Feb-2006,21,0,46590,37.2,26,w,Individual,2,0
4800, 36 months,11.31,157.86,B,B3,2 years,RENT,40000.0,Source Verified,Nov-2018,Fully Paid,credit_card,10.05,Sep-2012,12,0,3777,32.8,12,w,Individual,0,0
20800, 60 months,11.8,460.59,B,B4,10+ years,MORTGAGE,100000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,8.58,Oct-2001,11,0,20238,36.2,23,w,Individual,1,0
24000, 36 months,11.31,789.26,B,B3,8 years,MORTGAGE,175000.0,Verified,Nov-2018,Fully Paid,credit_card,10.41,Dec-1999,17,0,20303,33.0,34,w,Individual,7,0
7500, 36 months,13.56,254.74,C,C1,1 year,RENT,35000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,14.68,Nov-1999,11,1,7078,22.9,25,w,Individual,0,1
20000, 60 months,11.8,442.88,B,B4,10+ years,MORTGAGE,115000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,18.86,Mar-2000,18,0,27038,32.9,24,w,Individual,3,0
8000, 36 months,10.33,259.38,B,B1,10+ years,MORTGAGE,85500.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,1.11,Dec-1993,5,0,2850,29.4,9,w,Individual,3,0
10000, 36 months,8.81,317.12,A,A5,10+ years,MORTGAGE,56000.0,Verified,Nov-2018,Charged Off,debt_consolidation,20.53,Apr-2011,7,1,10494,53.3,19,w,Individual,3,1
11000, 36 months,10.72,358.67,B,B2,6 years,RENT,48000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,22.55,Aug-2007,9,0,0,0.0,23,w,Individual,0,0
9000, 36 months,11.31,295.98,B,B3,1 year,MORTGAGE,83000.0,Source Verified,Nov-2018,Fully Paid,moving,26.55,Jan-2007,18,0,29993,64.8,27,w,Individual,1,0
28350, 60 months,15.02,674.75,C,C3,2 years,RENT,120000.0,Source Verified,Nov-2018,Fully Paid,credit_card,13.28,Jul-2007,15,0,4795,7.1,25,w,Individual,0,0
21000, 60 months,24.37,608.65,E,E2,10+ years,MORTGAGE,269000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,9.37,Jul-2006,8,0,15555,71.4,18,w,Individual,2,0
19000, 60 months,26.31,572.37,E,E4,< 1 year,MORTGAGE,100000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,22.09,Mar-2005,10,1,17441,52.2,32,w,Joint App,1,1
25000, 36 months,7.02,772.16,A,A2,7 years,MORTGAGE,110000.0,Not Verified,Dec-2018,Fully Paid,credit_card,6.92,Aug-2000,10,0,6637,9.7,17,w,Joint App,2,0
4800, 36 months,6.46,147.03,A,A1,10+ years,MORTGAGE,155000.0,Not Verified,Nov-2018,Fully Paid,vacation,15.28,Oct-2003,9,0,33320,18.1,29,w,Individual,3,0
14400, 60 months,27.27,442.04,E,E5,10+ years,OWN,54000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,23.58,Jun-2013,8,0,11324,29.5,12,w,Joint App,0,0
18000, 36 months,8.81,570.81,A,A5,3 years,OWN,65000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,14.46,Oct-2004,17,0,7836,27.2,35,w,Individual,0,0
20000, 60 months,24.37,579.67,E,E2,10+ years,MORTGAGE,90000.0,Not Verified,Nov-2018,Fully Paid,small_business,2.49,Jul-2002,7,0,9903,31.5,27,w,Individual,7,0
4000, 36 months,11.8,132.48,B,B4,10+ years,OWN,31200.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,7.54,Feb-1998,5,0,0,0.0,10,f,Individual,0,0
30000, 60 months,23.4,852.63,E,E1,10+ years,RENT,54000.0,Source Verified,Nov-2018,Fully Paid,other,10.42,Sep-1994,4,0,3873,35.2,11,w,Individual,4,0
5200, 36 months,10.33,168.6,B,B1,< 1 year,RENT,73500.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,28.65,Oct-2009,10,0,19582,72.8,14,f,Individual,0,0
4000, 36 months,13.56,135.86,C,C1,2 years,RENT,75000.0,Not Verified,Nov-2018,Fully Paid,major_purchase,0.46,Aug-1989,8,0,305,0.8,20,w,Individual,3,0
24000, 60 months,16.14,585.43,C,C4,< 1 year,RENT,55000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,27.8,Aug-2002,13,0,9629,25.7,25,f,Individual,0,0
5400, 36 months,7.02,166.79,A,A2,2 years,OWN,49000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,14.06,Aug-2006,21,0,1542,4.9,39,w,Individual,0,0
20000, 60 months,8.46,409.95,A,A5,6 years,MORTGAGE,75000.0,Not Verified,Nov-2018,Fully Paid,credit_card,22.13,Jun-1999,11,0,21261,41.2,19,w,Individual,2,0
35000, 60 months,13.56,806.43,C,C1,< 1 year,MORTGAGE,145000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,8.25,Aug-2003,20,0,36278,40.3,41,w,Individual,3,0
16725, 60 months,8.19,340.65,A,A4,8 years,RENT,77000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,16.55,May-2005,18,0,12972,17.0,33,w,Individual,0,0
16000, 60 months,27.27,491.16,E,E5,7 years,RENT,79000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,8.14,Sep-2005,8,0,31794,64.1,13,w,Individual,0,0
20000, 36 months,23.4,778.38,E,E1,10+ years,MORTGAGE,67000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,35.77,Dec-2002,14,1,7174,23.8,24,w,Joint App,3,1
4800, 36 months,7.56,149.45,A,A3,10+ years,MORTGAGE,54000.0,Not Verified,Nov-2018,Fully Paid,other,10.98,Apr-1983,12,0,1339,3.0,16,w,Individual,2,0
40000, 36 months,10.33,1296.9,B,B1,10+ years,MORTGAGE,75000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,22.48,Jan-2007,7,0,8754,39.6,27,w,Joint App,3,0
3000, 36 months,8.19,94.28,A,A4,3 years,RENT,37500.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,9.54,Apr-1999,7,0,3164,26.6,19,f,Individual,0,0
20000, 60 months,10.72,432.07,B,B2,5 years,MORTGAGE,30940.0,Verified,Nov-2018,Fully Paid,medical,14.93,Nov-2007,4,0,0,0.0,17,w,Joint App,2,0
6000, 36 months,16.91,213.65,C,C5,5 years,MORTGAGE,36000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,11.03,Jul-2005,17,0,13210,57.4,32,w,Individual,1,0
20000, 36 months,12.98,673.69,B,B5,3 years,RENT,72383.0,Source Verified,Nov-2018,Fully Paid,other,7.4,May-1998,9,0,22565,31.6,22,w,Individual,2,0
12800, 60 months,14.47,300.97,C,C2,3 years,MORTGAGE,96400.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,11.37,Oct-2005,13,0,17556,72.5,21,w,Individual,4,0
7000, 36 months,14.47,240.85,C,C2,3 years,MORTGAGE,98000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,7.87,Jan-1999,8,0,8842,67.5,24,w,Individual,0,0
20000, 36 months,11.31,657.72,B,B3,10+ years,MORTGAGE,45000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,9.76,Jul-1999,16,0,9861,14.6,31,w,Individual,3,0
2500, 36 months,7.56,77.84,A,A3,4 years,MORTGAGE,50000.0,Not Verified,Nov-2018,Fully Paid,major_purchase,16.51,Mar-2005,15,0,1986,3.2,44,f,Individual,3,0
4500, 36 months,6.46,137.84,A,A1,3 years,RENT,54996.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,8.16,Aug-2008,22,0,6027,21.1,26,w,Individual,0,0
30000, 36 months,20.89,1128.56,D,D4,8 years,MORTGAGE,100000.0,Verified,Nov-2018,Fully Paid,major_purchase,5.98,Aug-2006,9,0,18472,73.9,18,w,Individual,3,0
25000, 60 months,26.31,753.11,E,E4,4 years,RENT,70000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,9.15,Dec-2005,4,0,6378,99.7,8,w,Individual,0,0
20000, 36 months,12.98,673.69,B,B5,10+ years,MORTGAGE,125000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,16.2,Feb-2000,14,0,30625,52.5,47,w,Individual,5,0
17775, 36 months,10.33,576.31,B,B1,2 years,MORTGAGE,85000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,1.4,Mar-2007,7,0,0,0.0,12,w,Individual,3,0
4000, 36 months,8.19,125.7,A,A4,2 years,MORTGAGE,55000.0,Not Verified,Nov-2018,Fully Paid,credit_card,12.87,Jan-2005,8,0,3080,14.3,26,f,Individual,3,0
15000, 36 months,16.14,528.4,C,C4,10+ years,MORTGAGE,95000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,27.82,Feb-1995,27,0,31288,51.8,47,w,Individual,1,0
16000, 36 months,14.47,550.51,C,C2,4 years,MORTGAGE,125000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,7.08,Feb-2011,6,0,13683,51.2,16,w,Individual,1,0
25000, 36 months,10.33,810.56,B,B1,10+ years,RENT,96000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,9.54,Apr-2009,5,0,4247,59.0,22,f,Individual,0,0
5000, 36 months,19.92,185.62,D,D3,3 years,RENT,36000.0,Not Verified,Nov-2018,Fully Paid,car,12.9,Apr-2010,4,0,79,5.3,8,w,Individual,0,0
16000, 36 months,8.81,507.39,A,A5,4 years,RENT,75000.0,Not Verified,Nov-2018,Fully Paid,credit_card,18.26,Apr-2008,10,0,33519,71.3,12,w,Individual,0,0
8000, 36 months,7.56,249.08,A,A3,6 years,MORTGAGE,72000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,11.0,Aug-2007,8,0,9504,27.6,11,w,Individual,1,0
30000, 60 months,11.8,664.31,B,B4,10+ years,RENT,58500.0,Source Verified,Nov-2018,Fully Paid,other,7.77,Jan-2006,11,0,4195,22.0,17,w,Individual,0,0
35000, 60 months,20.89,944.71,D,D4,7 years,RENT,81000.0,Source Verified,Nov-2018,Fully Paid,other,27.64,Sep-2006,14,0,56060,82.1,26,w,Individual,0,0
6500, 36 months,11.31,213.76,B,B3,2 years,MORTGAGE,40000.0,Not Verified,Nov-2018,Fully Paid,medical,59.83,May-2006,25,1,18515,29.5,35,w,Joint App,3,1
35000, 60 months,22.35,973.64,D,D5,10+ years,RENT,75000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,14.4,Nov-2001,20,1,29114,25.9,32,w,Joint App,0,1
12000, 60 months,8.19,244.41,A,A4,10+ years,MORTGAGE,58000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,19.78,Oct-2008,10,0,6274,14.5,14,w,Individual,1,0
40000, 60 months,15.02,952.02,C,C3,1 year,OWN,70000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,12.34,Jul-2005,6,0,6671,36.5,17,w,Individual,2,0
6000, 36 months,8.81,190.27,A,A5,10+ years,OWN,43000.0,Not Verified,Nov-2018,Fully Paid,home_improvement,24.09,Sep-2006,10,0,6728,45.5,25,w,Individual,0,0
20000, 36 months,18.94,732.52,D,D2,2 years,RENT,31000.0,Verified,Nov-2018,Fully Paid,other,0.0,Oct-2013,2,0,0,0.0,2,w,Individual,0,0
10000, 36 months,8.19,314.25,A,A4,10+ years,RENT,50000.0,Not Verified,Nov-2018,Fully Paid,credit_card,20.0,Nov-1990,14,0,34238,46.1,20,w,Individual,0,0
6800, 36 months,7.02,210.03,A,A2,10+ years,MORTGAGE,89000.0,Verified,Nov-2018,Fully Paid,credit_card,7.78,Feb-1999,11,0,8119,10.7,22,w,Individual,4,0
8000, 36 months,20.89,300.95,D,D4,2 years,RENT,92000.0,Source Verified,Nov-2018,Fully Paid,major_purchase,10.28,Jan-2014,6,0,1405,18.7,10,w,Individual,0,0
9000, 36 months,13.56,305.68,C,C1,9 years,MORTGAGE,60000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,10.66,Feb-2008,14,1,542,1.6,43,w,Individual,6,1
18000, 60 months,17.97,456.79,D,D1,10+ years,OWN,125000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,5.43,Jan-2006,8,1,26923,66.0,14,w,Individual,2,1
28000, 36 months,16.14,986.34,C,C4,10+ years,MORTGAGE,90000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,9.85,Sep-2003,5,0,16510,100.7,19,w,Individual,3,0
5000, 36 months,18.94,183.13,D,D2,< 1 year,RENT,100000.0,Verified,Nov-2018,Fully Paid,other,16.49,Feb-1999,7,0,10508,34.1,22,w,Individual,0,0
15975, 36 months,8.81,506.59,A,A5,8 years,MORTGAGE,115000.0,Not Verified,Nov-2018,Fully Paid,home_improvement,28.49,Jan-2003,27,0,19862,20.8,45,w,Individual,3,0
4000, 36 months,6.46,122.53,A,A1,2 years,RENT,63200.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,13.18,Jul-2000,15,1,7970,19.7,30,w,Individual,3,1
3500, 36 months,19.92,129.93,D,D3,2 years,RENT,26000.0,Source Verified,Nov-2018,Fully Paid,other,15.74,Nov-2009,4,0,946,24.3,14,w,Individual,0,0
18000, 36 months,19.92,668.22,D,D3,1 year,MORTGAGE,100000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,24.97,Feb-2011,8,0,15689,69.1,38,w,Individual,7,0
16000, 60 months,15.02,380.81,C,C3,5 years,MORTGAGE,82500.0,Not Verified,Nov-2018,Fully Paid,credit_card,22.92,Dec-1986,14,0,23703,27.8,28,w,Individual,2,0
10000, 36 months,8.81,317.12,A,A5,10+ years,OWN,40000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,21.0,Jan-1993,12,0,10016,27.9,23,w,Individual,0,0
10000, 36 months,18.94,366.26,D,D2,5 years,MORTGAGE,88000.0,Source Verified,Nov-2018,Fully Paid,other,19.09,Jan-2005,14,0,13746,15.8,27,w,Individual,1,0
22400, 36 months,11.31,736.65,B,B3,10+ years,MORTGAGE,75000.0,Verified,Nov-2018,Fully Paid,credit_card,22.01,Sep-1988,18,0,27403,50.7,30,w,Individual,4,0
18000, 36 months,8.81,570.81,A,A5,10+ years,MORTGAGE,44000.0,Source Verified,Nov-2018,Fully Paid,credit_card,10.53,Mar-2004,6,0,16844,49.5,17,w,Individual,1,0
7000, 36 months,7.56,217.94,A,A3,< 1 year,RENT,66500.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,14.08,Sep-2010,15,0,1923,11.3,19,w,Individual,0,0
