emp_length,term,grade,sub_grade,verification_status,mort_acc,purpose,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,initial_list_status_w,application_type_Joint App,loan_amnt,int_rate,installment,annual_inc,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies,mort_acc_missing,emp_length_missing,credit_history_years,issue_years,loan_status
7.0,0.0,2.0,10.0,0.0,1.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,21000.0,12.29,700.42,120000.0,17.26,11.0,0.0,19525.0,62.6,30.0,0.0,0.0,0.0,15.835728952772074,3.249828884325804,
1.0,0.0,1.0,9.0,2.0,3.0,0.23012062990948087,1.0,0.0,0.0,1.0,0.0,2400.0,11.49,79.14,55000.0,29.97,7.0,0.0,27217.0,97.6,13.0,0.0,0.0,0.0,22.49965776865161,1.834360027378508,0.0
2.0,0.0,1.0,5.0,0.0,0.0,0.21991341629407252,0.0,0.0,1.0,1.0,0.0,20000.0,9.44,640.1,100000.0,15.36,10.0,0.0,4606.0,27.9,27.0,0.0,0.0,0.0,13.24845995893224,1.4154688569472964,0.0
5.0,0.0,0.0,1.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,12000.0,6.49,367.74,25000.0,18.67,9.0,0.0,6200.0,13.0,11.0,0.0,0.0,0.0,43.41683778234086,3.912388774811773,0.0
4.0,0.0,1.0,9.0,1.0,0.0,0.21991341629407252,0.0,0.0,1.0,1.0,0.0,4000.0,11.99,132.84,41000.0,9.03,5.0,0.0,1973.0,18.8,8.0,0.0,0.0,0.0,7.331964407939767,1.2484599589322385,0.0
2.0,0.0,1.0,6.0,2.0,1.0,0.16612302281343944,1.0,0.0,0.0,1.0,0.0,6500.0,10.49,211.24,50000.0,11.35,9.0,0.0,3752.0,44.7,19.0,0.0,0.0,0.0,21.415468856947296,2.080766598220397,0.0
6.0,0.0,2.0,11.0,2.0,1.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,6000.0,13.35,203.18,50000.0,19.06,11.0,0.0,14884.0,80.9,16.0,0.0,0.0,0.0,11.668720054757015,4.249144421629021,0.0
10.0,0.0,1.0,7.0,1.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,5000.0,10.49,162.49,38500.0,19.33,23.0,2.0,7853.0,28.9,39.0,2.0,0.0,0.0,16.331279945242983,2.329911019849418,0.0
10.0,0.0,1.0,6.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,7000.0,9.49,224.2,50000.0,23.57,16.0,0.0,6062.0,43.6,36.0,0.0,0.0,0.0,18.24777549623545,4.164271047227926,0.0
3.0,0.0,3.0,19.0,1.0,1.0,0.21991341629407252,1.0,0.0,0.0,0.0,0.0,5600.0,18.24,203.13,45000.0,13.04,17.0,0.0,6657.0,31.7,28.0,0.0,0.0,0.0,13.500342231348393,4.501026694045175,0.0
10.0,0.0,1.0,9.0,0.0,4.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,9000.0,11.53,296.92,45000.0,14.4,7.0,0.0,10989.0,63.9,35.0,0.0,0.0,0.0,62.0807665982204,3.501711156741957,1.0
10.0,0.0,2.0,11.0,2.0,1.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,7200.0,12.69,241.53,95000.0,7.01,11.0,0.0,9513.0,48.8,17.0,0.0,0.0,0.0,13.415468856947296,3.249828884325804,0.0
10.0,1.0,1.0,9.0,2.0,4.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,15000.0,11.47,329.67,44000.0,5.74,12.0,0.0,15298.0,38.7,28.0,0.0,0.0,1.0,36.58316221765914,2.833675564681725,1.0
7.0,0.0,1.0,6.0,0.0,2.0,0.20956079697077099,0.0,1.0,0.0,0.0,0.0,14400.0,10.49,467.97,150000.0,28.62,15.0,0.0,22174.0,66.2,29.0,0.0,0.0,0.0,16.583162217659137,1.834360027378508,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.16612302281343944,0.0,1.0,0.0,0.0,0.0,18000.0,7.9,563.23,82000.0,13.45,5.0,0.0,11591.0,41.7,12.0,0.0,0.0,0.0,20.331279945242983,5.500342231348392,
1.0,1.0,4.0,21.0,1.0,3.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,35000.0,19.52,917.97,145000.0,19.45,30.0,0.0,36428.0,47.0,70.0,0.0,0.0,0.0,21.3305954825462,4.164271047227926,1.0
10.0,0.0,3.0,19.0,0.0,2.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,5500.0,18.24,199.51,42000.0,30.17,15.0,0.0,1727.0,23.3,35.0,0.0,0.0,0.0,22.748802190280628,4.249144421629021,0.0
10.0,0.0,3.0,19.0,2.0,1.0,0.17142454549868447,0.0,0.0,1.0,0.0,0.0,30000.0,19.22,1103.03,225000.0,11.46,11.0,0.0,18735.0,62.0,23.0,0.0,1.0,0.0,20.41615331964408,6.833675564681725,0.0
10.0,0.0,0.0,0.0,0.0,3.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,18000.0,6.03,547.84,100000.0,6.94,10.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,36.41615331964408,5.248459958932238,0.0
10.0,0.0,1.0,6.0,2.0,3.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,20000.0,9.17,637.58,80000.0,19.1,11.0,0.0,20212.0,69.0,35.0,0.0,0.0,0.0,35.997262149212865,3.912388774811773,0.0
10.0,0.0,0.0,4.0,2.0,5.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,15000.0,7.89,469.29,88000.0,14.22,15.0,0.0,16554.0,97.4,43.0,0.0,0.0,0.0,16.164271047227928,3.4168377823408624,1.0
2.0,1.0,2.0,10.0,1.0,1.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,12000.0,11.99,266.88,45000.0,20.99,17.0,1.0,8980.0,28.0,25.0,1.0,0.0,0.0,15.331964407939768,2.9979466119096507,0.0
4.0,0.0,2.0,10.0,1.0,0.0,0.20956079697077099,0.0,1.0,0.0,1.0,0.0,14000.0,12.29,466.95,60000.0,28.92,7.0,0.0,6541.0,15.1,10.0,0.0,0.0,0.0,26.32991101984942,3.4168377823408624,
1.0,1.0,3.0,17.0,2.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,35000.0,18.99,907.73,70000.0,25.84,11.0,0.0,20872.0,33.5,20.0,0.0,0.0,0.0,23.835728952772072,2.414784394250513,0.0
3.0,0.0,0.0,4.0,0.0,1.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,7500.0,7.97,234.92,110000.0,8.4,5.0,1.0,13919.0,60.0,12.0,0.0,0.0,0.0,16.416153319644078,1.6673511293634498,0.0
0.0,1.0,1.0,6.0,0.0,1.0,0.3078493094406608,0.0,0.0,1.0,0.0,0.0,10000.0,9.25,208.8,50400.0,17.21,15.0,0.0,5731.0,19.5,43.0,0.0,1.0,0.0,20.082135523613964,8.164271047227926,0.0
10.0,0.0,1.0,5.0,2.0,2.0,0.17142454549868447,0.0,0.0,1.0,0.0,0.0,15000.0,8.18,471.3,68008.0,32.03,17.0,0.0,29560.0,62.1,32.0,0.0,0.0,0.0,18.16290212183436,3.249828884325804,0.0
10.0,0.0,3.0,17.0,2.0,13.0,0.3078493094406608,1.0,0.0,0.0,0.0,0.0,30000.0,16.49,1061.99,415000.0,5.39,6.0,0.0,39166.0,5.8,34.0,0.0,0.0,0.0,26.833675564681723,3.997262149212868,0.0
6.0,0.0,2.0,12.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,15000.0,15.61,524.48,165000.0,3.73,11.0,0.0,7738.0,73.7,14.0,0.0,0.0,0.0,15.75085557837098,5.248459958932238,
10.0,0.0,3.0,17.0,0.0,1.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,21100.0,18.25,765.47,44000.0,31.34,6.0,0.0,46266.0,66.1,11.0,0.0,0.0,1.0,39.082819986310746,2.5817932922655715,0.0
0.0,1.0,2.0,12.0,2.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,12000.0,13.33,275.07,50000.0,17.4,7.0,0.0,14241.0,40.7,8.0,0.0,0.0,0.0,18.666666666666668,3.501711156741957,0.0
1.0,0.0,3.0,15.0,1.0,2.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,25000.0,15.61,874.12,92000.0,9.13,9.0,0.0,20107.0,40.9,19.0,0.0,0.0,0.0,22.32991101984942,3.249828884325804,0.0
1.0,0.0,1.0,7.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,4000.0,10.99,130.94,35000.0,8.5,11.0,0.0,812.0,2.4,17.0,0.0,0.0,0.0,19.416837782340863,4.6680355920602326,1.0
10.0,0.0,1.0,7.0,1.0,4.0,0.16350927959509962,1.0,0.0,0.0,1.0,0.0,7200.0,10.49,233.99,150000.0,20.12,14.0,0.0,66379.0,101.2,32.0,0.0,0.0,0.0,23.750855578370977,2.4996577686516086,0.0
9.0,0.0,1.0,7.0,0.0,0.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,6000.0,9.99,193.58,65000.0,16.06,18.0,0.0,8435.0,39.4,29.0,0.0,0.0,0.0,16.91170431211499,3.7508555783709783,1.0
8.0,0.0,2.0,13.0,0.0,4.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,11000.0,14.49,378.58,40000.0,7.44,7.0,0.0,11339.0,78.2,21.0,0.0,0.0,0.0,19.249828884325805,4.6680355920602326,
8.0,0.0,1.0,5.0,1.0,2.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,8000.0,9.44,256.04,80000.0,5.99,6.0,1.0,15795.0,88.7,16.0,1.0,0.0,0.0,14.080766598220396,1.163586584531143,
10.0,0.0,2.0,11.0,1.0,1.0,0.16612302281343944,0.0,1.0,0.0,0.0,0.0,4500.0,12.88,151.37,31368.0,38.41,16.0,1.0,14799.0,68.2,31.0,1.0,0.0,1.0,47.082819986310746,2.9979466119096507,1.0
10.0,0.0,3.0,19.0,1.0,5.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,33425.0,19.72,1237.43,100000.0,21.79,11.0,0.0,43698.0,90.3,26.0,0.0,0.0,0.0,25.24845995893224,6.247775496235455,0.0
10.0,0.0,2.0,11.0,1.0,2.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,10000.0,12.99,336.9,110000.0,14.16,17.0,0.0,7833.0,22.6,44.0,0.0,0.0,0.0,16.501026694045173,4.164271047227926,0.0
7.0,0.0,2.0,13.0,2.0,0.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,20050.0,16.29,707.78,80000.0,4.67,6.0,0.0,5989.0,62.4,7.0,0.0,0.0,0.0,12.501026694045176,6.080766598220397,
3.0,0.0,1.0,9.0,2.0,1.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,12000.0,11.86,397.77,50000.0,21.26,11.0,0.0,4941.0,28.1,20.0,0.0,1.0,0.0,13.24845995893224,8.24914442162902,0.0
10.0,0.0,2.0,13.0,1.0,2.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,10000.0,14.46,344.02,36000.0,30.17,9.0,0.0,11892.0,54.3,15.0,0.0,0.0,1.0,15.75085557837098,2.74880219028063,0.0
10.0,0.0,0.0,3.0,1.0,5.0,0.17142454549868447,0.0,1.0,0.0,1.0,0.0,9600.0,7.9,300.39,52925.0,14.24,4.0,0.0,11801.0,95.2,14.0,0.0,0.0,1.0,18.0807665982204,5.08145106091718,0.0
10.0,0.0,1.0,9.0,2.0,2.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,5000.0,11.99,166.05,45000.0,15.84,18.0,1.0,4376.0,28.1,33.0,1.0,0.0,0.0,17.582477754962355,3.912388774811773,0.0
10.0,0.0,3.0,15.0,2.0,0.0,0.17142454549868447,0.0,0.0,1.0,0.0,0.0,8000.0,17.09,285.59,60000.0,13.8,22.0,0.0,14185.0,38.2,50.0,0.0,0.0,0.0,18.32991101984942,0.9965776865160848,0.0
3.0,0.0,2.0,12.0,0.0,0.0,0.16612302281343944,1.0,0.0,0.0,1.0,0.0,5000.0,14.08,171.09,61400.0,19.86,11.0,0.0,59.0,0.5,36.0,0.0,0.0,0.0,26.91307323750856,1.2484599589322385,
9.0,1.0,4.0,20.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,16000.0,21.0,432.86,59950.0,21.58,16.0,0.0,10998.0,68.3,40.0,0.0,0.0,0.0,20.91170431211499,5.248459958932238,0.0
2.0,0.0,2.0,10.0,1.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,20000.0,14.33,686.77,65000.0,32.16,7.0,0.0,30724.0,86.1,19.0,0.0,0.0,0.0,24.41615331964408,6.080766598220397,1.0
10.0,0.0,2.0,10.0,0.0,0.0,0.20956079697077099,0.0,1.0,0.0,0.0,0.0,10500.0,12.29,350.21,50000.0,14.86,8.0,0.0,11387.0,37.5,23.0,0.0,0.0,0.0,14.414784394250514,3.912388774811773,0.0
2.0,1.0,5.0,28.0,0.0,1.0,0.21991341629407252,1.0,0.0,0.0,1.0,0.0,12000.0,24.99,352.15,40000.0,19.77,21.0,0.0,29919.0,83.6,44.0,0.0,0.0,0.0,15.16495550992471,4.41615331964408,1.0
5.0,0.0,0.0,2.0,0.0,2.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,6000.0,6.97,185.19,61400.0,24.16,24.0,0.0,13443.0,25.7,55.0,0.0,0.0,0.0,19.835728952772072,2.833675564681725,0.0
10.0,0.0,0.0,4.0,2.0,4.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,20000.0,7.89,625.72,145000.0,9.86,12.0,0.0,8304.0,26.3,25.0,0.0,0.0,0.0,25.163586584531146,3.668720054757016,0.0
0.0,0.0,1.0,5.0,0.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,10000.0,8.18,314.2,100000.0,14.17,15.0,0.0,11916.0,21.8,33.0,0.0,0.0,0.0,13.582477754962357,3.583846680355921,0.0
10.0,0.0,0.0,4.0,1.0,1.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,10000.0,8.19,314.25,71000.0,9.67,13.0,0.0,22043.0,77.3,23.0,0.0,0.0,0.0,25.50034223134839,3.997262149212868,0.0
2.0,0.0,1.0,9.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,8300.0,11.99,275.64,28000.0,26.7,5.0,0.0,7732.0,36.1,19.0,0.0,0.0,0.0,7.416837782340862,0.9117043121149896,0.0
10.0,0.0,0.0,1.0,2.0,5.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,22000.0,6.62,675.49,71000.0,19.52,18.0,0.0,19519.0,38.5,31.0,0.0,0.0,0.0,38.58179329226557,5.415468856947296,1.0
10.0,1.0,2.0,13.0,1.0,6.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,30000.0,15.88,727.64,85000.0,16.04,13.0,0.0,42938.0,69.2,30.0,0.0,0.0,0.0,21.50034223134839,5.415468856947296,
7.0,0.0,1.0,8.0,0.0,1.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,7000.0,12.42,233.91,82000.0,12.0,6.0,0.0,25334.0,71.6,31.0,0.0,1.0,0.0,16.583162217659137,7.082819986310746,0.0
0.0,0.0,0.0,1.0,1.0,0.0,0.17142454549868447,0.0,0.0,1.0,0.0,0.0,12800.0,6.62,393.01,103000.0,7.87,14.0,0.0,11871.0,20.9,40.0,0.0,0.0,0.0,15.58384668035592,4.91170431211499,0.0
5.0,0.0,0.0,4.0,2.0,2.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,3000.0,8.59,94.83,49000.0,32.75,17.0,0.0,51111.0,51.8,27.0,0.0,0.0,0.0,20.91170431211499,2.329911019849418,0.0
10.0,0.0,1.0,7.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,24000.0,10.42,779.16,70000.0,32.16,14.0,1.0,7070.0,19.4,23.0,0.0,0.0,0.0,17.415468856947296,1.6673511293634498,0.0
10.0,0.0,0.0,3.0,2.0,1.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,24000.0,6.92,740.18,130000.0,6.26,4.0,0.0,21955.0,47.7,10.0,0.0,0.0,0.0,23.91238877481177,3.668720054757016,0.0
8.0,0.0,1.0,8.0,0.0,1.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,10000.0,11.44,329.48,112000.0,15.6,14.0,0.0,6600.0,78.0,21.0,0.0,0.0,0.0,21.08145106091718,2.2477754962354557,0.0
10.0,0.0,1.0,7.0,2.0,0.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,16000.0,10.49,519.97,75000.0,10.77,6.0,0.0,10910.0,71.3,17.0,0.0,0.0,0.0,18.833675564681723,4.082135523613963,1.0
8.0,0.0,2.0,12.0,1.0,16.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,21000.0,13.98,717.53,280000.0,20.69,13.0,0.0,40169.0,90.9,40.0,0.0,0.0,0.0,22.91307323750856,4.41615331964408,1.0
10.0,0.0,1.0,8.0,0.0,4.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,10000.0,10.99,327.34,54000.0,26.3,14.0,0.0,12972.0,54.5,30.0,0.0,0.0,0.0,20.501026694045173,3.4168377823408624,1.0
2.0,0.0,1.0,9.0,1.0,1.0,0.21991341629407252,0.0,0.0,1.0,1.0,0.0,4500.0,11.49,148.38,130000.0,6.49,9.0,0.0,7178.0,98.3,22.0,0.0,0.0,0.0,19.668720054757017,3.164955509924709,0.0
10.0,0.0,4.0,21.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,15000.0,21.0,565.13,92000.0,18.47,14.0,0.0,35056.0,95.5,20.0,0.0,0.0,0.0,33.4154688569473,5.834360027378508,0.0
0.0,1.0,3.0,19.0,0.0,0.0,0.11740690168749851,0.0,0.0,1.0,1.0,0.0,30000.0,21.45,819.22,53000.0,14.86,12.0,0.0,12404.0,23.9,17.0,0.0,0.0,0.0,14.080766598220396,1.163586584531143,0.0
3.0,1.0,4.0,21.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,20925.0,20.75,563.16,89000.0,7.08,9.0,0.0,1100.0,8.0,29.0,0.0,0.0,0.0,24.41615331964408,2.833675564681725,0.0
2.0,0.0,2.0,13.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,10750.0,14.49,369.98,30000.0,8.08,17.0,0.0,6473.0,96.6,19.0,0.0,0.0,0.0,10.414784394250514,4.249144421629021,0.0
2.0,0.0,1.0,8.0,0.0,3.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,10000.0,10.75,326.21,125000.0,14.87,17.0,1.0,20808.0,53.9,70.0,1.0,0.0,0.0,15.912388774811772,2.6666666666666665,0.0
10.0,0.0,0.0,1.0,2.0,11.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,19200.0,6.49,588.38,224000.0,3.06,10.0,0.0,20477.0,54.3,33.0,0.0,0.0,0.0,20.501026694045173,2.833675564681725,0.0
2.0,0.0,1.0,7.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,15000.0,11.99,498.15,72000.0,9.65,11.0,0.0,27490.0,48.1,28.0,0.0,0.0,0.0,21.66735112936345,5.163586584531143,
9.0,0.0,1.0,7.0,1.0,6.0,0.16612302281343944,0.0,1.0,0.0,1.0,0.0,6000.0,9.75,192.9,50000.0,20.36,8.0,1.0,6433.0,81.4,38.0,1.0,0.0,0.0,18.581793292265573,2.6666666666666665,0.0
10.0,0.0,1.0,5.0,0.0,3.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,7000.0,8.18,219.94,80000.0,8.1,11.0,1.0,7314.0,59.0,38.0,1.0,0.0,0.0,31.750855578370977,3.501711156741957,1.0
0.0,0.0,3.0,15.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,10000.0,15.61,349.65,70200.0,25.12,19.0,0.0,10791.0,49.0,25.0,0.0,0.0,0.0,10.499657768651607,3.249828884325804,0.0
10.0,0.0,2.0,13.0,1.0,5.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,15000.0,14.46,516.03,110000.0,14.75,10.0,0.0,15242.0,70.0,29.0,0.0,0.0,1.0,24.996577686516083,2.5817932922655715,1.0
1.0,0.0,2.0,12.0,2.0,0.0,0.17142454549868447,0.0,0.0,1.0,0.0,0.0,10000.0,13.33,338.54,51000.0,15.29,16.0,0.0,16304.0,96.5,42.0,0.0,0.0,0.0,18.16290212183436,3.249828884325804,
10.0,0.0,3.0,17.0,0.0,1.0,0.20956079697077099,0.0,1.0,0.0,0.0,0.0,8000.0,15.58,279.61,45678.84,12.01,6.0,1.0,6774.0,91.5,22.0,1.0,1.0,0.0,24.164271047227928,8.331279945242985,0.0
5.0,0.0,2.0,10.0,2.0,0.0,0.20956079697077099,0.0,1.0,0.0,0.0,0.0,10000.0,12.29,333.53,35000.0,23.05,5.0,0.0,6680.0,81.5,7.0,0.0,0.0,0.0,6.997946611909651,3.668720054757016,0.0
10.0,0.0,0.0,4.0,1.0,3.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,12875.0,8.39,405.78,76000.0,28.31,14.0,0.0,25638.0,61.0,30.0,0.0,0.0,0.0,23.416837782340863,4.41615331964408,0.0
2.0,0.0,2.0,10.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,19800.0,11.99,657.55,55000.0,28.28,17.0,0.0,15778.0,52.4,50.0,0.0,0.0,0.0,19.668720054757017,2.9979466119096507,0.0
6.0,0.0,0.0,2.0,2.0,0.0,0.16612302281343944,1.0,0.0,0.0,1.0,0.0,18000.0,6.89,554.89,102000.0,12.35,8.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,19.33196440793977,3.501711156741957,
0.0,1.0,3.0,17.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,14000.0,16.99,347.87,50000.0,11.83,11.0,0.0,13669.0,78.1,17.0,0.0,0.0,0.0,40.99657768651608,3.912388774811773,0.0
10.0,0.0,2.0,14.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,1800.0,16.24,63.5,15600.0,24.77,8.0,1.0,1470.0,15.8,23.0,1.0,0.0,1.0,24.41615331964408,4.91170431211499,0.0
0.0,0.0,3.0,16.0,0.0,0.0,0.17142454549868447,0.0,0.0,1.0,0.0,0.0,6000.0,18.25,217.67,30000.0,21.96,5.0,0.0,7011.0,61.5,10.0,0.0,0.0,0.0,15.668720054757015,5.415468856947296,0.0
5.0,1.0,2.0,10.0,1.0,1.0,0.17142454549868447,0.0,0.0,1.0,0.0,0.0,17000.0,13.99,395.48,44152.0,11.25,6.0,0.0,13864.0,78.3,13.0,0.0,0.0,0.0,12.750171115674195,6.74880219028063,0.0
1.0,1.0,1.0,8.0,0.0,1.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,16000.0,10.78,346.13,72500.0,15.99,12.0,0.0,22056.0,36.9,24.0,0.0,0.0,0.0,12.583162217659138,2.9979466119096507,0.0
3.0,0.0,3.0,17.0,1.0,1.0,0.16612302281343944,0.0,1.0,0.0,0.0,0.0,6000.0,16.99,213.89,62000.0,19.22,10.0,0.0,13624.0,78.3,25.0,0.0,0.0,0.0,13.163586584531142,3.164955509924709,1.0
1.0,1.0,2.0,11.0,1.0,3.0,0.17142454549868447,0.0,0.0,1.0,0.0,0.0,13700.0,14.47,322.13,50000.0,19.01,11.0,0.0,6960.0,77.0,18.0,0.0,0.0,0.0,27.668720054757017,4.91170431211499,
2.0,0.0,1.0,9.0,1.0,1.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,23350.0,13.05,787.32,65000.0,30.73,10.0,0.0,41276.0,71.0,28.0,0.0,0.0,0.0,19.33196440793977,5.415468856947296,0.0
10.0,0.0,0.0,4.0,2.0,6.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,16000.0,8.9,508.06,82000.0,20.96,9.0,0.0,24568.0,60.8,30.0,0.0,0.0,0.0,26.748802190280628,5.163586584531143,1.0
0.0,0.0,0.0,4.0,1.0,1.0,0.3078493094406608,0.0,0.0,1.0,0.0,0.0,15000.0,9.63,481.42,140000.0,10.13,15.0,0.0,3991.0,9.5,37.0,0.0,1.0,0.0,50.99794661190965,9.66735112936345,
3.0,1.0,2.0,13.0,1.0,4.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,15000.0,15.04,357.17,170000.0,9.73,8.0,0.0,16881.0,59.7,21.0,0.0,0.0,0.0,11.416837782340862,0.8350444900752909,0.0
8.0,1.0,5.0,29.0,2.0,2.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,16750.0,25.57,497.25,56000.0,14.36,12.0,0.0,748.0,8.5,29.0,0.0,0.0,0.0,18.32991101984942,4.249144421629021,1.0
4.0,1.0,2.0,11.0,0.0,4.0,0.16612302281343944,0.0,1.0,0.0,1.0,0.0,21600.0,13.49,496.91,124000.0,6.69,5.0,1.0,9362.0,57.8,17.0,1.0,0.0,0.0,28.331279945242983,2.4996577686516086,0.0
2.0,0.0,2.0,11.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,11000.0,13.49,373.24,30000.0,16.04,9.0,0.0,2507.0,16.6,19.0,0.0,0.0,0.0,11.912388774811772,2.4996577686516086,0.0
5.0,0.0,3.0,16.0,2.0,2.0,0.2761460063594455,1.0,0.0,0.0,1.0,0.0,1000.0,17.99,36.15,34000.0,34.83,13.0,0.0,17136.0,72.3,23.0,0.0,0.0,0.0,13.24845995893224,2.2477754962354557,0.0
10.0,0.0,0.0,0.0,0.0,2.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,8000.0,5.32,240.92,110000.0,2.27,14.0,0.0,9336.0,18.2,20.0,0.0,0.0,0.0,19.668720054757017,3.501711156741957,0.0
8.0,0.0,2.0,12.0,2.0,1.0,0.21991341629407252,1.0,0.0,0.0,1.0,0.0,5000.0,13.33,169.27,102000.0,14.4,6.0,0.0,8712.0,78.5,9.0,0.0,0.0,0.0,36.33127994524298,3.3319644079397674,0.0
3.0,0.0,0.0,1.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,10400.0,6.24,317.53,55000.0,15.1,18.0,0.0,14236.0,26.7,31.0,0.0,0.0,0.0,22.0807665982204,3.164955509924709,0.0
4.0,0.0,1.0,7.0,0.0,3.0,0.16612302281343944,1.0,0.0,0.0,1.0,0.0,5550.0,11.99,184.32,180000.0,13.94,13.0,0.0,35494.0,78.0,42.0,0.0,0.0,0.0,21.582477754962355,5.163586584531143,0.0
3.0,0.0,0.0,2.0,2.0,5.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,21000.0,7.12,649.58,87000.0,7.83,5.0,0.0,16413.0,98.9,17.0,0.0,0.0,0.0,28.750171115674195,4.583162217659138,0.0
1.0,0.0,0.0,1.0,0.0,2.0,0.16612302281343944,1.0,0.0,0.0,1.0,0.0,15000.0,6.07,456.81,145000.0,11.0,10.0,0.0,14899.0,39.4,19.0,0.0,0.0,0.0,19.249828884325805,0.8350444900752909,1.0
3.0,0.0,2.0,12.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,7800.0,13.44,264.47,75000.0,24.5,6.0,0.0,636.0,30.0,9.0,0.0,0.0,0.0,9.415468856947296,2.9979466119096507,0.0
5.0,0.0,1.0,9.0,2.0,0.0,0.17142454549868447,0.0,0.0,1.0,0.0,0.0,21000.0,11.53,692.8,165000.0,8.33,15.0,0.0,25576.0,55.4,27.0,0.0,0.0,0.0,11.668720054757015,3.249828884325804,0.0
