loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,annual_inc,verification_status,loan_status,purpose,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,mort_acc_missing,credit_history_years,issue_years,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,initial_list_status_w,application_type_Joint App,emp_length_unknown
6000,0,8.59,189.66,0,4,10.0,25000.0,2,1,0.16351606805293006,11.19,6.0,1.0,5021,50.7,10.0,1.0,1.0,0,16.082135523613964,2.4996577686516086,False,False,True,True,False,1
6400,0,12.12,212.94,1,7,2.0,30000.0,1,0,0.2,5.36,5.0,0.0,6884,45.3,6.0,1.0,0.0,1,21.9958932238193,6.833675564681725,True,False,False,False,False,0
15000,0,5.32,451.73,0,0,10.0,125000.0,0,0,0.21166608452672023,23.35,11.0,0.0,9647,18.7,31.0,3.0,0.0,0,23.249828884325805,2.74880219028063,True,False,False,True,False,0
20000,0,11.14,656.11,1,6,1.0,60000.0,0,0,0.21166608452672023,14.14,12.0,0.0,12663,61.5,15.0,0.0,0.0,0,19.50171115674196,5.9110198494182065,False,False,True,False,False,0
15000,0,9.49,480.43,1,6,3.0,36000.0,0,0,0.21166608452672023,26.46,11.0,1.0,18779,66.1,21.0,1.0,1.0,0,30.247775496235455,3.997262149212868,False,False,True,False,False,0
4500,0,11.99,149.45,1,9,3.0,27168.0,0,0,0.16351606805293006,19.43,6.0,0.0,5377,69.8,7.0,0.0,0.0,0,7.997262149212868,4.164271047227926,False,False,True,True,False,0
7200,0,10.49,233.99,1,7,10.0,150000.0,1,0,0.16981132075471697,20.12,14.0,0.0,66379,101.2,32.0,4.0,0.0,0,23.750855578370977,2.4996577686516086,True,False,False,True,False,0
12000,0,9.16,382.5,1,6,6.0,59900.0,0,0,0.21166608452672023,31.94,14.0,0.0,15954,38.3,26.0,0.0,0.0,0,20.416153319644078,2.833675564681725,False,False,True,True,False,0
7000,0,12.74,234.99,2,10,10.0,72571.0,2,0,0.21166608452672023,12.45,11.0,0.0,2298,12.8,21.0,1.0,0.0,0,16.416153319644078,2.2477754962354553,True,False,False,True,False,0
10000,0,5.32,301.15,0,0,2.0,60000.0,0,0,0.1796875,11.36,5.0,0.0,7279,30.7,20.0,0.0,0.0,0,14.080766598220396,2.6666666666666665,False,True,False,True,False,0
40000,0,11.55,1320.0,1,8,10.0,100199.0,1,0,0.21166608452672023,14.31,7.0,0.0,16659,54.8,12.0,1.0,0.0,0,13.08145106091718,0.5010266940451745,True,False,False,True,False,0
10000,0,10.78,326.35,1,8,10.0,40000.0,1,0,0.21166608452672023,21.54,13.0,0.0,13637,44.1,20.0,3.0,0.0,0,14.16290212183436,2.9979466119096507,False,False,True,False,False,0
12000,1,21.45,327.69,3,19,5.0,90000.0,2,1,0.2225705329153605,15.24,7.0,0.0,1758,32.6,13.0,2.0,0.0,0,11.331964407939767,1.5003422313483916,True,False,False,True,False,0
40000,0,6.71,1229.79,0,2,6.0,327843.0,0,0,0.21166608452672023,5.44,8.0,0.0,57691,65.6,48.0,4.0,0.0,0,14.414784394250514,0.7501711156741958,True,False,False,True,False,0
6000,0,7.97,187.94,0,4,10.0,43214.0,2,0,0.21166608452672023,8.05,11.0,1.0,18113,48.5,14.0,0.0,1.0,0,11.668720054757015,1.2484599589322383,True,False,False,True,False,0
12000,0,7.49,373.22,0,3,9.0,90000.0,0,0,0.21166608452672023,17.4,9.0,1.0,10943,30.9,28.0,4.0,1.0,0,24.91170431211499,2.9979466119096507,True,False,False,True,False,0
35000,0,13.99,1196.05,2,13,0.0,110000.0,2,0,0.21166608452672023,24.65,8.0,0.0,17439,70.3,36.0,2.0,0.0,0,26.16290212183436,3.3319644079397674,False,False,True,False,False,0
15000,0,13.35,507.95,2,11,2.0,120000.0,2,0,0.29850746268656714,4.97,8.0,0.0,8529,71.7,16.0,0.0,0.0,0,16.83504449007529,4.583162217659138,False,False,True,True,False,0
25000,0,5.93,759.76,0,0,1.0,119364.0,2,0,0.21166608452672023,13.68,17.0,0.0,25198,21.7,34.0,2.0,0.0,0,34.666666666666664,3.7508555783709787,True,False,False,True,False,0
6400,0,10.99,209.5,1,8,5.0,45000.0,2,0,0.16351606805293006,5.81,7.0,0.0,9621,66.8,7.0,0.0,0.0,0,32.668035592060235,3.668720054757016,False,False,True,False,False,0
14400,1,26.24,433.2,4,24,10.0,98440.0,1,0,0.21166608452672023,23.07,10.0,2.0,12305,61.5,11.0,2.0,1.0,0,11.58384668035592,1.834360027378508,True,False,False,True,False,0
5500,1,16.82,136.16,4,21,0.0,28000.0,0,0,0.21166608452672023,21.6,8.0,0.0,12363,87.1,13.0,1.0,0.0,1,17.66735112936345,8.501026694045175,False,True,False,False,False,0
10000,0,10.75,326.21,1,8,10.0,43000.0,1,0,0.21166608452672023,31.01,10.0,2.0,3713,11.3,20.0,1.0,0.0,0,15.997262149212867,2.74880219028063,False,False,True,False,False,1
13800,0,13.99,471.59,2,12,3.0,35000.0,2,1,0.16981132075471697,8.13,6.0,0.0,2264,9.1,6.0,0.0,0.0,0,10.833675564681725,2.329911019849418,False,False,True,True,False,0
24000,0,6.49,735.47,0,1,10.0,94600.0,2,0,0.21166608452672023,11.28,17.0,0.0,7923,24.2,39.0,4.0,0.0,0,23.668720054757017,2.9979466119096507,True,False,False,True,False,0
16425,0,24.49,648.64,4,22,9.0,72000.0,1,1,0.21166608452672023,4.47,6.0,0.0,8164,84.2,8.0,0.0,0.0,0,17.08145106091718,2.4996577686516086,False,False,True,True,False,0
17100,0,13.98,584.28,2,12,10.0,86000.0,1,0,0.1796875,32.78,12.0,0.0,27144,72.0,35.0,2.0,0.0,0,19.416837782340863,4.6680355920602326,True,False,False,True,False,0
4800,0,11.67,158.68,1,8,10.0,95000.0,0,0,0.16981132075471697,20.46,7.0,0.0,8805,43.2,43.0,6.0,0.0,0,27.583846680355922,4.249144421629021,True,False,False,True,False,0
28000,0,7.89,876.0,0,4,4.0,92000.0,2,0,0.21166608452672023,14.42,17.0,0.0,41900,63.0,43.0,1.0,0.0,0,20.331279945242983,3.8357289527720737,False,False,True,True,False,0
19125,0,13.11,645.42,1,8,10.0,43000.0,1,0,0.21166608452672023,34.35,10.0,0.0,21947,58.8,22.0,2.0,0.0,0,24.416153319644078,5.834360027378508,True,False,False,False,False,0
4200,0,15.31,146.24,2,13,10.0,74000.0,0,0,0.21166608452672023,12.47,12.0,0.0,16416,78.2,30.0,4.0,0.0,0,17.582477754962355,4.6680355920602326,False,False,True,True,False,0
18000,0,6.99,555.71,0,1,3.0,85000.0,2,0,0.21166608452672023,19.81,12.0,0.0,11567,36.3,25.0,2.0,0.0,0,16.83504449007529,2.4996577686516086,False,True,False,False,False,0
10000,0,7.97,313.23,0,4,10.0,46834.2,2,0,0.2,9.16,14.0,0.0,2460,5.4,19.0,0.0,0.0,0,28.416153319644078,1.163586584531143,False,False,True,True,False,1
20000,1,13.49,460.1,2,11,10.0,88000.0,0,1,0.29850746268656714,17.18,12.0,0.0,76732,58.2,26.0,3.0,0.0,0,16.91170431211499,2.2477754962354553,True,False,False,True,False,0
10000,1,16.99,248.48,3,17,3.0,71240.0,1,1,0.21166608452672023,18.46,14.0,0.0,11725,42.9,20.0,0.0,0.0,0,18.16290212183436,4.331279945242985,False,False,True,True,False,0
20000,0,11.44,658.95,1,8,0.0,85000.0,2,0,0.21166608452672023,15.93,11.0,0.0,16071,76.2,20.0,1.0,0.0,0,29.163586584531142,2.080766598220397,True,False,False,True,False,0
8000,0,10.78,261.08,1,8,10.0,34500.0,2,0,0.21166608452672023,24.97,6.0,1.0,240,2.8,40.0,1.0,1.0,0,24.750171115674195,2.9130732375085557,False,False,True,True,False,1
19425,1,12.42,436.24,1,8,2.0,38702.78,1,1,0.21166608452672023,18.45,10.0,0.0,6782,27.5,20.0,1.0,0.0,1,18.247775496235455,7.2498288843258045,True,False,False,False,False,0
19700,0,15.59,688.62,2,14,10.0,107000.0,2,0,0.21166608452672023,25.34,15.0,1.0,9591,32.8,40.0,7.0,0.0,0,30.247775496235455,2.2477754962354553,True,False,False,True,False,0
8000,0,7.07,247.28,0,1,2.0,114800.0,0,0,0.16351606805293006,9.05,10.0,0.0,7955,23.2,27.0,1.0,0.0,0,15.249828884325805,1.5003422313483916,True,False,False,True,False,0
26400,1,12.69,596.5,2,11,9.0,150200.0,2,0,0.16351606805293006,16.54,12.0,0.0,46657,86.9,41.0,2.0,0.0,0,28.996577686516083,3.7508555783709787,True,False,False,True,False,0
8000,0,9.75,257.2,1,7,2.0,30000.0,0,1,0.16351606805293006,36.44,18.0,0.0,11561,57.8,21.0,0.0,0.0,0,16.331279945242983,2.5817932922655715,False,False,True,True,False,0
8300,0,11.99,275.64,1,9,2.0,28000.0,1,0,0.21166608452672023,26.7,5.0,0.0,7732,36.1,19.0,0.0,0.0,0,7.416837782340862,0.9117043121149897,False,False,True,False,False,0
9600,0,5.93,291.75,0,0,4.0,60000.0,0,0,0.21166608452672023,19.84,7.0,0.0,11563,66.5,33.0,1.0,0.0,0,13.330595482546201,3.912388774811773,True,False,False,False,False,0
2000,0,23.13,77.56,5,25,10.0,38000.0,2,0,0.22972972972972974,48.56,10.0,0.0,20054,86.1,14.0,0.0,0.0,0,29.163586584531142,2.833675564681725,True,False,False,False,False,0
11000,0,6.24,335.84,0,1,10.0,50000.0,0,0,0.16351606805293006,20.14,13.0,0.0,11003,17.9,25.0,1.0,0.0,0,20.331279945242983,3.4168377823408624,True,False,False,False,False,0
7000,0,6.89,215.79,0,2,10.0,69000.0,0,0,0.21166608452672023,22.02,11.0,0.0,6752,30.7,26.0,4.0,0.0,0,16.249144421629023,3.668720054757016,True,False,False,True,False,0
7500,0,22.39,287.95,4,20,4.0,26200.0,1,1,0.21166608452672023,26.2,8.0,0.0,8324,95.7,9.0,0.0,0.0,0,10.16290212183436,2.4996577686516086,False,False,True,False,False,0
3225,0,13.67,109.71,1,9,3.0,28000.0,2,0,0.21166608452672023,9.39,7.0,1.0,7299,41.9,12.0,0.0,1.0,0,12.164271047227926,5.163586584531143,False,False,True,False,False,0
8400,0,14.08,287.42,2,12,0.0,60000.0,0,0,0.21166608452672023,32.08,10.0,0.0,3460,26.2,32.0,2.0,0.0,0,15.416837782340862,1.5824777549623545,True,False,False,False,True,0
5000,0,12.99,168.45,1,9,10.0,35000.0,1,0,0.21166608452672023,5.25,6.0,2.0,3517,20.9,33.0,4.0,1.0,0,31.835728952772072,4.7501711156741955,False,False,True,True,False,1
3250,0,17.27,116.31,2,14,6.0,23000.0,0,0,0.16351606805293006,14.03,9.0,0.0,7643,78.8,11.0,0.0,0.0,0,11.75085557837098,5.66735112936345,False,False,True,False,False,0
6275,0,16.29,221.51,3,15,10.0,60000.0,2,0,0.17096774193548386,13.04,7.0,0.0,3704,88.2,11.0,1.0,0.0,0,14.329911019849419,2.74880219028063,True,False,False,False,False,0
3650,0,20.99,137.5,4,24,2.0,17000.0,0,0,0.21166608452672023,16.17,10.0,0.0,7073,72.9,24.0,0.0,0.0,0,19.16495550992471,3.5017111567419574,False,False,True,False,False,0
1500,0,9.99,48.4,1,7,9.0,80000.0,1,1,0.22972972972972974,18.23,31.0,0.0,18914,22.0,40.0,0.0,0.0,0,22.49965776865161,3.4168377823408624,False,False,True,False,False,0
7000,0,8.18,219.94,1,5,3.0,35000.0,0,0,0.21166608452672023,21.3,12.0,0.0,6514,29.9,18.0,0.0,0.0,0,11.331964407939767,3.4168377823408624,False,False,True,False,False,0
25000,1,14.16,583.79,2,11,10.0,60000.0,1,0,0.21166608452672023,18.5,11.0,0.0,30382,44.4,27.0,7.0,0.0,0,26.16290212183436,4.91170431211499,True,False,False,False,False,0
25375,1,19.99,672.15,4,23,10.0,66800.0,1,0,0.21166608452672023,31.71,13.0,0.0,19341,97.7,23.0,1.0,0.0,0,15.501711156741958,3.164955509924709,False,True,False,True,False,0
4000,0,11.53,131.97,1,9,1.0,60000.0,0,0,0.16981132075471697,14.54,8.0,0.0,11993,69.3,17.0,1.0,0.0,0,16.164271047227928,3.912388774811773,True,False,False,False,False,0
11875,0,6.03,361.43,0,0,10.0,32886.0,1,1,0.21166608452672023,20.8,16.0,0.0,23490,30.5,42.0,1.0,0.0,0,32.33127994524298,6.833675564681725,True,False,False,False,False,0
16000,0,13.99,546.77,2,13,10.0,85272.0,0,0,0.21166608452672023,24.4,20.0,2.0,15235,65.0,54.0,2.0,1.0,0,24.249144421629023,3.7508555783709787,True,False,False,False,False,0
35000,0,17.27,1252.56,3,16,10.0,115000.0,2,0,0.21166608452672023,16.89,5.0,0.0,19370,96.8,11.0,3.0,0.0,0,11.416837782340862,2.5817932922655715,False,True,False,False,False,0
12000,1,11.99,266.88,1,9,2.0,68000.0,0,0,0.21166608452672023,10.7,3.0,0.0,1800,43.9,20.0,1.0,0.0,0,15.75085557837098,1.2484599589322383,False,False,True,True,False,0
21000,0,8.18,659.81,1,5,3.0,175000.0,0,1,0.21166608452672023,13.13,21.0,0.0,14683,30.6,50.0,6.0,0.0,0,14.833675564681725,3.4168377823408624,True,False,False,True,False,0
10000,1,20.0,264.94,3,18,10.0,80000.0,0,1,0.21166608452672023,22.71,7.0,1.0,32109,79.7,17.0,1.0,1.0,0,25.9958932238193,1.08145106091718,True,False,False,True,False,0
20000,1,13.33,458.45,2,12,9.0,74000.0,2,1,0.21166608452672023,34.94,18.0,0.0,4333,3.6,23.0,0.0,0.0,0,13.749486652977414,3.249828884325804,False,False,True,True,False,0
10000,1,21.45,273.08,3,19,2.0,67600.0,1,1,0.21166608452672023,9.83,8.0,0.0,12596,67.4,12.0,1.0,0.0,0,23.33196440793977,1.163586584531143,True,False,False,True,False,0
18000,0,11.49,593.49,1,9,10.0,220000.0,2,0,0.17096774193548386,8.28,7.0,1.0,5006,60.3,21.0,1.0,1.0,0,27.16495550992471,2.4996577686516086,True,False,False,True,False,0
13000,0,9.17,414.43,1,6,1.0,33000.0,0,0,0.21166608452672023,8.52,7.0,0.0,11810,60.9,11.0,0.0,0.0,0,11.249828884325805,3.583846680355921,False,False,True,True,False,0
7000,0,22.74,270.03,4,20,10.0,125000.0,2,0,0.21166608452672023,16.6,10.0,0.0,13967,57.0,24.0,6.0,0.0,0,20.66803559206023,1.7494866529774127,True,False,False,False,False,0
14700,0,14.47,505.78,2,11,10.0,95000.0,2,0,0.2225705329153605,22.26,9.0,0.0,15506,34.7,14.0,0.0,0.0,0,20.91170431211499,0.5010266940451745,True,False,False,True,False,0
14500,0,10.75,473.0,1,6,0.0,45760.0,0,1,0.29850746268656714,18.51,5.0,0.0,0,0.0,10.0,1.0,0.0,1,17.582477754962355,8.331279945242985,True,False,False,False,False,0
35000,0,14.09,1197.75,1,9,10.0,86000.0,1,0,0.21166608452672023,28.51,10.0,0.0,14528,52.8,23.0,1.0,0.0,0,31.583846680355922,5.9110198494182065,True,False,False,False,False,0
23000,0,16.02,808.84,2,14,10.0,63000.0,2,0,0.21166608452672023,20.51,16.0,0.0,6579,31.6,34.0,2.0,0.0,0,14.581793292265571,1.08145106091718,False,True,False,True,False,0
5000,1,13.23,114.36,2,10,5.0,80000.0,0,0,0.16981132075471697,8.83,4.0,0.0,7052,46.1,39.0,1.0,0.0,1,21.83436002737851,8.583162217659138,True,False,False,False,False,0
24000,0,10.15,776.11,1,6,7.0,325000.0,2,0,0.21166608452672023,13.99,27.0,0.0,163708,56.8,61.0,3.0,0.0,0,26.666666666666668,4.331279945242985,True,False,False,True,False,0
6500,0,9.16,207.19,1,6,9.0,32000.0,2,0,0.21166608452672023,19.13,17.0,2.0,5606,24.8,27.0,3.0,1.0,0,27.750855578370977,2.833675564681725,True,False,False,True,False,0
28000,1,10.78,605.73,1,8,10.0,120000.0,2,0,0.16351606805293006,33.47,27.0,0.0,170420,87.2,53.0,4.0,0.0,0,22.49965776865161,2.9979466119096507,False,True,False,True,False,0
10000,0,16.99,356.48,3,15,1.0,46000.0,2,0,0.21166608452672023,13.23,11.0,0.0,5341,27.1,14.0,0.0,0.0,0,5.582477754962355,2.16290212183436,False,False,True,True,False,0
16000,0,14.65,551.91,2,12,5.0,200000.0,1,0,0.16351606805293006,13.34,9.0,1.0,13466,78.7,26.0,1.0,1.0,1,21.248459958932237,7.1649555099247095,True,False,False,False,False,0
17050,1,14.33,399.65,2,10,5.0,48680.0,1,0,0.21166608452672023,26.7,12.0,0.0,25339,69.2,20.0,2.0,0.0,0,28.583162217659137,5.66735112936345,True,False,False,False,False,0
16000,0,10.99,523.75,1,8,10.0,70000.0,2,0,0.16351606805293006,19.99,7.0,1.0,5746,72.7,9.0,1.0,1.0,0,8.082135523613964,2.4996577686516086,True,False,False,True,False,0
7000,0,14.09,239.55,1,9,10.0,54198.0,0,0,0.16351606805293006,16.58,5.0,1.0,6781,54.2,9.0,0.0,1.0,0,13.834360027378509,5.582477754962355,False,False,True,True,False,0
5000,0,9.76,160.78,1,7,0.0,82000.0,2,0,0.21166608452672023,26.01,12.0,0.0,59572,86.5,30.0,2.0,0.0,0,17.248459958932237,3.082819986310746,True,False,False,True,False,0
10750,0,17.77,387.4,3,15,6.0,32000.0,1,1,0.21166608452672023,27.86,8.0,0.0,11501,77.7,20.0,0.0,0.0,0,18.49965776865161,6.329911019849418,False,False,True,False,False,0
35000,0,15.41,1220.33,3,15,2.0,90000.0,2,1,0.21166608452672023,21.99,12.0,0.0,32754,70.4,24.0,2.0,0.0,0,23.082819986310746,3.164955509924709,True,False,False,False,False,0
14000,1,9.93,296.98,1,6,1.0,115000.0,1,1,0.16351606805293006,3.01,5.0,0.0,10106,52.0,10.0,2.0,0.0,0,18.833675564681723,1.5824777549623545,True,False,False,True,False,0
9650,0,17.86,348.2,3,19,3.0,23000.0,0,1,0.21166608452672023,20.15,13.0,0.0,9178,71.7,16.0,0.0,0.0,0,11.331964407939767,3.7508555783709787,False,True,False,False,False,0
5000,0,15.31,174.09,2,11,0.0,27000.0,1,0,0.21166608452672023,8.13,7.0,0.0,5207,37.5,34.0,2.0,0.0,0,29.83436002737851,6.080766598220397,False,False,True,True,False,0
1000,0,12.74,33.57,2,10,1.0,61000.0,1,0,0.22972972972972974,3.67,9.0,0.0,6962,29.9,9.0,0.0,0.0,0,8.331279945242985,1.995893223819302,False,False,True,False,False,0
6000,0,14.99,207.97,2,13,10.0,53000.0,0,0,0.16351606805293006,19.97,10.0,0.0,5729,11.4,16.0,0.0,0.0,0,22.414784394250514,1.9110198494182067,False,False,True,True,False,1
10000,0,20.39,373.63,3,18,10.0,133552.2,0,0,0.2225705329153605,7.66,9.0,0.0,2836,17.6,10.0,1.0,0.0,0,7.835728952772074,0.5831622176591376,True,False,False,False,False,0
8000,0,10.75,260.97,1,8,9.0,49000.0,2,0,0.17096774193548386,9.8,6.0,0.0,15280,83.0,12.0,0.0,0.0,0,21.415468856947296,2.5817932922655715,True,False,False,True,False,0
17500,1,21.99,483.24,5,25,10.0,35000.0,0,0,0.17096774193548386,22.63,9.0,1.0,9755,79.3,12.0,1.0,1.0,0,17.3305954825462,3.249828884325804,True,False,False,True,False,0
16450,1,20.99,444.94,4,24,0.0,40000.0,2,1,0.21166608452672023,36.24,11.0,0.0,10301,85.1,16.0,0.0,0.0,0,14.247775496235455,3.583846680355921,False,False,True,False,False,0
4000,0,15.05,138.76,2,13,10.0,26256.0,0,1,0.21166608452672023,23.13,13.0,1.0,4535,46.8,18.0,0.0,1.0,0,11.835728952772074,1.2484599589322383,False,False,True,True,False,1
12000,0,9.17,382.55,1,6,2.0,63000.0,0,0,0.21166608452672023,25.45,20.0,0.0,5477,86.9,22.0,0.0,0.0,0,11.082819986310746,3.4168377823408624,False,False,True,True,False,0
15850,0,13.53,538.11,1,9,10.0,130000.0,0,0,0.16351606805293006,6.38,7.0,0.0,13570,71.4,37.0,4.0,0.0,0,26.32991101984942,4.996577686516085,False,False,True,True,False,0
29575,0,19.19,1086.95,4,22,10.0,82000.0,2,0,0.16216216216216217,29.58,14.0,0.0,21062,65.0,40.0,3.0,0.0,0,36.7501711156742,3.5017111567419574,False,True,False,True,False,0
35000,1,17.57,880.61,3,18,10.0,136000.0,1,1,0.21166608452672023,19.79,17.0,0.0,43798,88.8,36.0,5.0,0.0,0,27.99726214921287,3.3319644079397674,True,False,False,False,False,0
13700,0,13.98,468.11,2,12,6.0,40500.0,2,0,0.21166608452672023,29.45,12.0,0.0,9889,59.9,20.0,0.0,0.0,0,11.75085557837098,4.583162217659138,False,False,True,True,False,0
10000,0,11.53,329.91,1,9,0.0,35000.0,2,0,0.21166608452672023,33.37,12.0,0.0,11771,30.9,21.0,0.0,0.0,0,17.248459958932237,3.5017111567419574,False,False,True,False,False,0
4500,0,8.67,142.41,1,5,7.0,23000.0,2,0,0.16351606805293006,7.57,7.0,0.0,4326,34.9,10.0,0.0,0.0,0,12.331279945242985,3.997262149212868,False,True,False,False,False,0
10000,0,9.44,320.05,1,5,1.0,47500.0,0,0,0.16351606805293006,7.81,17.0,0.0,10372,29.1,32.0,0.0,0.0,0,30.080766598220396,1.163586584531143,False,False,True,True,False,0
15000,0,9.25,478.75,0,4,10.0,90000.0,2,0,0.21166608452672023,5.93,13.0,0.0,14977,46.2,29.0,7.0,0.0,0,33.08145106091718,5.248459958932238,True,False,False,True,False,0
10000,0,10.49,324.98,1,7,6.0,40000.0,2,0,0.16351606805293006,13.02,10.0,0.0,19498,42.4,29.0,0.0,0.0,0,14.16290212183436,3.912388774811773,False,False,True,False,False,0
3000,0,13.67,102.06,2,12,3.0,43000.0,1,0,0.21166608452672023,16.1,6.0,1.0,5137,88.6,24.0,2.0,1.0,0,33.582477754962355,2.9130732375085557,False,False,True,True,False,0
8125,0,12.12,270.34,1,7,10.0,24200.0,1,0,0.16351606805293006,19.39,12.0,0.0,14636,63.1,20.0,1.0,0.0,0,23.249828884325805,5.66735112936345,True,False,False,False,False,1
3500,0,12.39,116.91,2,10,3.0,70000.0,0,0,0.2225705329153605,12.99,12.0,0.0,13055,64.0,35.0,4.0,0.0,0,26.748802190280628,3.997262149212868,True,False,False,False,False,0
10000,0,7.49,311.02,0,3,8.0,63000.0,2,0,0.16351606805293006,11.82,12.0,0.0,26307,69.8,22.0,0.0,0.0,0,16.91170431211499,3.997262149212868,False,False,True,True,False,0
11500,0,8.18,361.33,1,5,6.0,50000.0,0,0,0.21166608452672023,16.35,8.0,2.0,8824,36.0,21.0,2.0,1.0,0,28.164271047227928,3.164955509924709,False,False,True,True,False,0
14400,1,16.29,352.41,3,16,1.0,42000.0,2,0,0.16351606805293006,32.06,10.0,0.0,11852,78.0,16.0,0.0,0.0,0,13.582477754962355,4.41615331964408,False,False,True,False,False,0
20000,0,10.49,649.96,1,7,10.0,80000.0,2,0,0.16351606805293006,10.98,5.0,0.0,21545,92.1,9.0,0.0,0.0,0,27.33196440793977,3.912388774811773,False,False,True,False,False,0
5000,0,8.67,158.24,1,5,10.0,78200.0,2,0,0.21166608452672023,22.37,13.0,0.0,23041,76.8,26.0,7.0,0.0,0,13.749486652977414,3.997262149212868,True,False,False,False,False,0
35000,0,16.29,1235.52,2,13,2.0,125000.0,1,0,0.21166608452672023,21.98,12.0,0.0,26766,64.7,33.0,2.0,0.0,0,25.50034223134839,5.9110198494182065,False,False,True,True,False,0
25000,1,8.18,509.07,1,5,7.0,65000.0,2,0,0.21166608452672023,16.06,13.0,0.0,21668,40.4,34.0,0.0,0.0,0,18.32991101984942,3.8357289527720737,False,False,True,True,False,0
21000,1,19.42,549.62,4,22,10.0,86000.0,1,0,0.21166608452672023,18.46,10.0,0.0,14739,54.2,27.0,1.0,0.0,1,21.50034223134839,6.997946611909651,True,False,False,False,False,0
5000,0,13.49,169.66,2,11,2.0,35000.0,2,0,0.21166608452672023,26.89,9.0,1.0,4470,36.3,34.0,3.0,0.0,0,14.581793292265571,2.080766598220397,True,False,False,True,False,0
4000,0,11.39,131.7,1,7,10.0,61000.0,1,0,0.17096774193548386,24.53,16.0,0.0,18545,37.2,42.0,0.0,0.0,0,14.833675564681725,2.080766598220397,False,True,False,True,False,1
14400,1,15.31,344.93,2,14,3.0,85000.0,0,1,0.21166608452672023,33.21,11.0,0.0,25893,62.5,17.0,0.0,0.0,0,18.913073237508556,2.833675564681725,False,False,True,True,False,0
16025,0,18.99,587.34,4,20,10.0,57000.0,2,1,0.21166608452672023,26.78,16.0,1.0,3819,42.9,35.0,0.0,1.0,0,21.08145106091718,4.164271047227926,False,False,True,True,False,0
7000,0,14.99,242.63,2,13,6.0,84000.0,2,0,0.21166608452672023,12.61,4.0,0.0,7295,73.0,15.0,0.0,0.0,0,8.082135523613964,2.16290212183436,False,False,True,True,False,0
25750,1,21.45,703.16,3,19,0.0,60000.0,1,0,0.21166608452672023,29.6,9.0,0.0,13925,42.2,20.0,1.0,0.0,0,13.500342231348391,1.5824777549623545,False,False,True,True,False,0
20000,0,5.32,602.3,0,0,0.0,104000.0,0,0,0.21166608452672023,10.38,8.0,0.0,22505,33.2,16.0,1.0,0.0,0,45.08145106091718,3.082819986310746,False,False,True,True,False,0
10000,0,14.65,344.95,2,14,10.0,140000.0,0,0,0.2,11.63,8.0,1.0,22782,84.1,20.0,2.0,0.0,0,39.331964407939765,3.5017111567419574,False,True,False,True,False,0
12000,1,25.89,358.51,6,32,6.0,50000.0,2,0,0.21166608452672023,11.83,10.0,0.0,7441,93.0,11.0,0.0,0.0,0,20.583162217659137,5.415468856947296,False,False,True,False,False,0
8000,0,15.59,279.64,2,14,9.0,52000.0,2,0,0.29850746268656714,11.03,6.0,1.0,0,0.0,23.0,2.0,1.0,0,17.66735112936345,2.414784394250513,False,True,False,True,False,0
20000,0,13.49,678.61,2,11,10.0,56000.0,2,0,0.16351606805293006,2.34,9.0,2.0,2609,13.7,16.0,0.0,0.0,0,30.32991101984942,2.2477754962354553,False,True,False,True,False,0
2000,0,13.33,67.71,2,12,0.0,15000.0,0,0,0.21166608452672023,31.52,5.0,0.0,3620,65.8,6.0,0.0,0.0,0,7.501711156741957,3.912388774811773,True,False,False,True,False,0
5400,0,13.04,182.06,2,14,4.0,77000.0,1,0,0.21166608452672023,22.08,25.0,1.0,9282,15.0,36.0,1.0,1.0,1,24.501026694045173,10.247775496235455,True,False,False,False,False,0
15000,1,12.99,341.22,2,10,6.0,82000.0,1,0,0.21166608452672023,4.74,7.0,0.0,13786,49.2,16.0,0.0,0.0,0,17.582477754962355,4.583162217659138,False,False,True,True,False,0
23000,0,11.14,754.52,1,6,2.0,158000.0,0,0,0.21166608452672023,16.83,16.0,0.0,12834,33.1,58.0,1.0,0.0,0,23.583846680355922,6.414784394250513,True,False,False,False,False,0
